singers,genres,total_play,title
"LK,Phương Anh","Việt Nam,Rap Việt",401131,Lệ Vui
V.Music,"Việt Nam,Nhạc Trẻ",6622644,Nơi Đó Có Tình Yêu
Hoàng Châu,"Việt Nam,Nhạc Trẻ",4443740,Trong Tim Có Mưa
Châu Khải Phong,"Việt Nam,Nhạc Trẻ",17661539,Nụ Cười Không Vui
JustaTee,"Việt Nam,Nhạc Trẻ",57785383,Forever Alone
Anh Khang,"Việt Nam,Nhạc Trẻ",17969647,Anh Mơ
Vĩnh Thuyên Kim,"Việt Nam,Nhạc Trẻ",3079193,Tình Yêu Cuối Cùng
"Yanbi,BigDaddy","Việt Nam,Rap Việt",824036,I Wanna Be With You
"BigDaddy,Andree","Rap Việt,Việt Nam",626727,Để Anh Được Yêu Một Lần Nữa
JustaTee,"Việt Nam,Nhạc Trẻ,Rap Việt",38695443,Người Nào Đó
"Bueno,BigDaddy","Rap Việt,Việt Nam",4736958,Là Vì
"LK,Phương Anh","Việt Nam,Rap Việt",186563,Đen
"JustaTee,Emily","Rap Việt,Việt Nam",3476256,Imma Heartbreaker
"Yanbi,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",2688614,Đừng Điêu
JustaTee,"Việt Nam,Rap Việt",148821,Nhạt Nhòa 2
"JustaTee,LK","Rap Việt,Việt Nam",1056078,Play Girl
JustaTee,"Việt Nam,Rap Việt",6139015,Look At Me
JustaTee,"Việt Nam,Nhạc Trẻ",2496774,Cuộc Gọi Cuối (Last Call)
"JustaTee,Binz","Việt Nam,Nhạc Trẻ,Rap Việt",16506220,Crying Over You
JustaTee,"Việt Nam,Rap Việt",725704,Ấm Iu
"JustaTee,Kimmese","Việt Nam,Rap Việt",621786,Real Love
"JustaTee,Cá Chép","Rap Việt,Việt Nam",145767,Excuse Me
"JustaTee,Bueno","Rap Việt,Việt Nam",1804095,Where's Mah Name
JustaTee,"Việt Nam,Nhạc Trẻ",29284810,Bâng Khuâng
Vy Oanh,"Việt Nam,Nhạc Trẻ",3582690,Hương Rừng
"Hồ Ngọc Hà,V.Music","Việt Nam,Nhạc Trẻ",2277177,I Love You
Phan Đinh Tùng,"Việt Nam,Nhạc Trẻ",2752026,Vì Một Lần Yêu
"JustaTee,Soobin Hoàng Sơn","Việt Nam,Nhạc Trẻ",10225032,Vụt Tan
"Ưng Hoàng Phúc,Lê Chí Trung","Việt Nam,Nhạc Trẻ",3689327,Xuyên Qua Bí Ẩn
Vĩnh Thuyên Kim,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",3300367,Đến Phút Cuối
Minh Hằng,"Việt Nam,Nhạc Trẻ",4008243,Mây
Quang Lê,"Việt Nam,Nhạc Trữ Tình",3873664,Cô Hàng Xóm
BigDaddy,"Việt Nam,Rap Việt",769635,Golden Boy
"Soobin Hoàng Sơn,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",3781757,Bỏ Quên Lần Nữa
"BigDaddy,Hồng Dương M4U","Việt Nam,Nhạc Trẻ,Rap Việt",3843950,Em (Rap Version)
"Mr A,BigDaddy","Việt Nam,Rap Việt",286404,Singer Man
"BigDaddy,Binz","Việt Nam,Nhạc Trẻ,Rap Việt",3783547,GATO
"Đoàn Thúy Trang,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",56959854,Tình Yêu Màu Nắng
Nhiều nghệ sĩ,"Rap Việt,Việt Nam",3785058,"3,14"
"Young Uno,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",1267029,Game Over
"Mr. Siro,BigDaddy","Việt Nam,Nhạc Trẻ",52668273,Không Cần Thêm Một Ai Nữa
"Yanbi,Bueno","Việt Nam,Rap Việt",921093,Vu Vơ (Part 2.1)
"Lynk Lee,Phúc Bằng","Việt Nam,Nhạc Trẻ",5199621,Còn Đâu Vòng Tay
"Lee7,Lynk Lee","Việt Nam,Rap Việt",98954,My Boo
"Lynk Lee,Rik","Việt Nam,Nhạc Trẻ,Rap Việt",320158,Thiên Thần
Lynk Lee,"Việt Nam,Rap Việt",64301,Đơn Côi
Lynk Lee,"Việt Nam,Rap Việt",146586,Kem Như Ý
Lynk Lee,"Việt Nam,Nhạc Trẻ",2516000,Mưa Ngọt Ngào
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Rap Việt",1599564,Nơi Tôi Thuộc Về
Lynk Lee,"Việt Nam,Rap Việt",69743,You're Only My Toy
Lynk Lee,"Việt Nam,Rap Việt",173187,Đối Diện
"Karik,Lynk Lee",,1400415,Chuông Gió
Lynk Lee,"Việt Nam,Nhạc Trẻ",4439456,Tiếng Mưa
Lynk Lee,"Việt Nam,Rap Việt",55480,Xin Hãy Tin Anh
Ông Cao Thắng,"Việt Nam,Nhạc Trẻ",6005617,La La La
Trần Tuấn Lương,"Việt Nam,Nhạc Trẻ",18138941,Nước Mắt
Thủy Tiên,"Việt Nam,Nhạc Trẻ",5900172,Ký Ức Ngọt Ngào
Khắc Việt,"Việt Nam,Nhạc Trẻ",35351106,Chỉ Anh Hiểu Em
Lương Minh Trang,"Việt Nam,Nhạc Trẻ",8126476,Không Thể Không Thấy Nhớ
"Emily,JustaTee","Việt Nam,Nhạc Trẻ,Rap Việt",9963192,Tình Cờ
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ,Rap Việt",3315339,Cơn Mưa Ngang Qua (Part 3)
Hoàng Tôn,"Việt Nam,Nhạc Trẻ",42932493,Dành Cho Em
Quang Lê,"Việt Nam,Nhạc Trữ Tình",16292583,Về Đâu Mái Tóc Người Thương
"Mr.T,Hoàng Tôn","Việt Nam,Nhạc Trẻ,Rap Việt",901175,Lies
Nhiều nghệ sĩ,"Rap Việt,Việt Nam",549871,Love & Go
"Lynk Lee,991","Việt Nam,Nhạc Trẻ,Rap Việt",1982817,Nơi Em Không Có Anh
Nhiều nghệ sĩ,"Rap Việt,Việt Nam",551188,Girl ! You Know
"BigDaddy,VinC","Việt Nam,Nhạc Trẻ,Rap Việt",3686690,Bỏ Quên
"Lynk Lee,Ling","Việt Nam,Nhạc Trẻ,Rap Việt",1916342,Nếu Có Thể Được Yêu
"Lynk Lee,Đức Kaishi","Việt Nam,Rap Việt",55079,Nắng Gió Và Lá
"Lynk Lee,Đức Kaishi","Việt Nam,Rap Việt",1113734,Từng Ngày Nhớ
Lynk Lee,"Việt Nam,Rap Việt",823079,Ảo Giác
"Lee7,Lynk Lee","Việt Nam,Rap Việt",516533,10 Ngày Rồi Yêu
"Lynk Lee,Phúc Bằng","Việt Nam,Nhạc Trẻ",1353072,Tạm Biệt Nhé (2013)
Lynk Lee,"Việt Nam,Nhạc Trẻ",1176298,Hoàng Hôn Tắt
Lynk Lee,"Việt Nam,Nhạc Trẻ,Rap Việt",15587782,Ngày Ấy Bạn Và Tôi
Phạm Trưởng,"Việt Nam,Nhạc Trẻ",3009048,Hai Con Đường
"LK,Lil' Kani","Việt Nam,Rap Việt",64123,Love In My Life
"LK,Ngô Thanh Vân","Việt Nam,Rap Việt",142667,Bó Tay
"LK,Nguyễn Hồng Hải","Rap Việt,Việt Nam",3524244,Ánh Sáng Nơi Cuối Con Đường
"LK,Ưng Đại Vệ","Việt Nam,Rap Việt",536647,Ngôi Sao Cô Đơn
Khắc Việt,"Việt Nam,Nhạc Trẻ",20781422,Anh Khác Hay Em Khác
HKT,"Việt Nam,Nhạc Trẻ",10941831,Lời Yêu Đó
"LK,JayTee","Việt Nam,Rap Việt",235060,Thiên Đường Cho Mày
Bảo Thy,"Việt Nam,Nhạc Trẻ",6784994,Tri Kỷ
Akira Phan,"Việt Nam,Nhạc Trẻ",5063297,Yêu Em Không Vì Nhan Sắc
"Trương Lệ Vân,Yanbi","Việt Nam,Nhạc Trẻ",9675211,Câu Chuyện Tình Yêu
"Phương Anh,LK","Việt Nam,Rap Việt",108380,What Is The Luv
"LK,JustaTee","Việt Nam,Rap Việt",11301027,Người Lạ Nơi Cuối Con Đường
V.Music,"Việt Nam,Nhạc Trẻ",6212835,Vẫn Đợi Em Về
Touliver,"Hòa Tấu,Piano",7575,Hopeless
Bảo Thy,"Việt Nam,Nhạc Trẻ",6413530,Mất Anh Bởi Tất Cả Những Thứ Em Cho
Karik,"Việt Nam,Nhạc Trẻ",39083,Enjoy Your Life (Beat)
Touliver,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Piano",45373,Key Is Mine (Original Mix)
"LK,Phương Anh","Việt Nam,Rap Việt",137904,Ta Luôn Nghĩ Về Nhau
"LK,Eddy Việt","Việt Nam,Rap Việt",3798404,Riêng Mình Anh Cô Đơn
"Touliver,Binz","Việt Nam,Rap Việt",182185,Bad Boys
"LK,LinhKent","Rap Việt,Việt Nam",43684,Love Friend
"Karik,Daniel Mastro","Việt Nam,Rap Việt,Nhạc Dance",203811,Bang Or Back (Daniel Mastro Remix)
"Kim,LK","Rap Việt,Việt Nam",727241,Anh Sai
"Đăng Khôi,LK","Việt Nam,Nhạc Trẻ",508839,Chiếc Lá Tình Yêu
LK,"Việt Nam,Rap Việt",104826,Bánh Bổ
LK,"Việt Nam,Rap Việt",147515,Yêu Em
LK,"Việt Nam,Rap Việt",134459,Điểm Dừng Chân Cuối Cùng
Anh Khang,"Việt Nam,Nhạc Trẻ",16215835,Ngày Xưa Em Đến
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",4979295,Giấc Mơ Không Phải Anh
LK,"Việt Nam,Rap Việt",112377,Đoạn Kết
Lý Hải,"Việt Nam,Nhạc Trẻ",15534375,Em Hạnh Phúc Là Anh An Lòng
Touliver,"Hòa Tấu,Piano",4535,Block Block (Original)
"LK,Touliver","Việt Nam,Rap Việt",291063,Hanoi Hustle
Touliver,"Việt Nam,Nhạc Trẻ",14590,MEV
Touliver,"Việt Nam,Nhạc Dance",43453,Love Is Not Easy
"Tiên Cookie,BigDaddy","Việt Nam,Nhạc Trẻ,Rap Việt",15003367,Anh Không Giữ
Touliver,"Việt Nam,Nhạc Dance",11929,Swanad
Touliver,"Việt Nam,Nhạc Dance",41939,L.I.N.E.
Touliver,"Việt Nam,Nhạc Dance",18897,NGUXAHOOD
LK,"Việt Nam,Nhạc Trẻ",119081,Hưng
LK,"Việt Nam,Rap Việt",283837,Giả Vờ Hết (Part 2)
LK,"Việt Nam,Rap Việt",258183,Hẹn Em Vào Một Ngày Khác
LK,"Việt Nam,Rap Việt",312368,I Need You 2 Night
LK,"Việt Nam,Rap Việt",104186,Em Sẽ Làm Được Gì Hơn
LK,"Việt Nam,Rap Việt",320103,AI Ai Ai Đã Khiến Em Như Vậy
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",10977883,Anh Sai Rồi
LK,"Việt Nam,Rap Việt",47523,Úm Ba La
LK,"Việt Nam,Rap Việt",170299,Thôi Đành Chia Tay
LK,"Việt Nam,Rap Việt",139562,The Mirror
LK,"Việt Nam,Rap Việt",1281740,Sắc Màu Tình Yêu
LK,"Việt Nam,Rap Việt",23055,Roll Wit It
Vy Oanh,"Việt Nam,Nhạc Trẻ",19084649,Đồng Xanh
"Touliver,JustaTee","Việt Nam,Nhạc Trẻ",389999,Juss (Good Morning Vietnam)
Touliver,"Việt Nam,Nhạc Dance",168383,Faded
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Rap Việt,Nhạc Dance",234111,Quiks
"Touliver,Rhymastic","Việt Nam,Rap Việt",186086,SS SWAG
"Lynk Lee,Phúc Bằng","Việt Nam,Nhạc Trẻ",30262445,Tạm Biệt Nhé
"Andree,Touliver","Việt Nam,Rap Việt,Nhạc Dance",84214,Hater ( Original Mix )
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Nhạc Dance",559901,Call Your Name
Touliver,"Việt Nam,Nhạc Trẻ,Nhạc Không Lời",444119,Do You Remember
"LK,Touliver","Việt Nam,Nhạc Trẻ,Rap Việt,Nhạc Dance",692441,Far Away
The Men,"Việt Nam,Nhạc Trẻ",19015820,Lời Anh Muốn Nói
Lương Bằng Quang,"Việt Nam,Nhạc Trẻ",49696,Đừng Làm Nỗi Đau Thêm Dài (Touliver Remix)
"Suboi,Touliver","Việt Nam,Nhạc Trẻ,Rap Việt",275009,Trò Chơi
Touliver,"Việt Nam,Rap Việt,Nhạc Dance",54691,Space Boys Neva Sleep
Touliver,"Việt Nam,Nhạc Trẻ,Rap Việt",121502,Nắm Lấy Tay Anh (Remix)
"Miu Lê,OnlyC","Việt Nam,Nhạc Trẻ",847549,Giáng Sinh Avatar
"Miu Lê,OnlyC","Việt Nam,Nhạc Trẻ",105682,Last Valentine
"OnlyC,T.I.N","Việt Nam,Nhạc Trẻ",373703,Ánh Sáng
"Cao Cẩm Tú,OnlyC","Việt Nam,Nhạc Trẻ",719723,Người Đừng Níu Kéo
OnlyC,"Việt Nam,Nhạc Trẻ",170122,Mái Trường Xưa
"OnlyC,Mr Sol","Việt Nam,Nhạc Trẻ",194234,Mưa Rơi
"Tonny Việt,OnlyC","Việt Nam,Rap Việt",401792,Khép Lại
"Miu Lê,OnlyC","Việt Nam,Nhạc Trẻ",480039,Nhớ Quá Khứ
"Trương Lệ Vân,OnlyC","Việt Nam,Nhạc Trẻ",4535310,Không Còn Nhau
LK,"Việt Nam,Rap Việt",58597,Phân Ly
LK,"Việt Nam,Rap Việt",129000,Hòa Bình Trọn Vẹn
LK,"Việt Nam,Rap Việt",68245,Trời Ơi
LK,"Việt Nam,Rap Việt",40174,Hey Lil Ma Know Me
LK,"Việt Nam,Rap Việt",2207609,Một Cái Tên
LK,"Việt Nam,Rap Việt",99187,Da Cam
LK,"Việt Nam,Rap Việt",52077,Hết Yêu Remix
LK,"Việt Nam,Rap Việt",60753,Ngôi Sao Đã Mất
LK,"Việt Nam,Rap Việt",58501,Đêm Không Em
LK,"Việt Nam,Rap Việt",20913,Now And 4eva - Cover Song
"Soobin Hoàng Sơn,BigDaddy","Việt Nam,Nhạc Trẻ",9138764,Daydreams
"Trần Tuấn Lương,Phạm Trưởng","Việt Nam,Nhạc Trẻ",34404167,Tình Yêu Không Miễn Cưỡng
SpaceSpeakers,"Việt Nam,Nhạc Trẻ,Rap Việt",178743,Dream Of A Lonely Man
Touliver,"Việt Nam,Hòa Tấu,Piano",508284,Tôi Cô Đơn
Miu Lê,"Việt Nam,Nhạc Trẻ",26076936,Yêu Anh
Miu Lê,"Việt Nam,Nhạc Trẻ",26469392,Em Nhớ Anh
LK,"Việt Nam,Rap Việt",38202,Chat Với Mozart
LK,"Việt Nam,Rap Việt",1800406,Cho Tôi Một Cơ Hội
"OnlyC,Avatar Boys","Việt Nam,Nhạc Trẻ",12792578,Đắng Lòng Thanh Niên
OnlyC,"Việt Nam,Nhạc Trẻ",15067964,Anh Đã Sai
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ,Rap Việt",40229276,Ngọn Nến Trước Gió
OnlyC,"Việt Nam,Nhạc Trẻ",6186864,I Love You
Minh Vương M4U,"Việt Nam,Nhạc Trẻ",17759011,Chỉ Còn Trong Mơ
Tuấn Hưng,"Việt Nam,Nhạc Trẻ",13537407,Tìm Lại Bầu Trời
HKT,"Việt Nam,Nhạc Trẻ",20367168,Giá Như Chưa Từng Quen
Sơn Tùng M-TP,"Việt Nam,Rap Việt",76620224,Cơn Mưa Ngang Qua
Trịnh Thăng Bình,"Việt Nam,Nhạc Trẻ",63264175,Người Ấy
Mr. Siro,"Việt Nam,Nhạc Trẻ",54904305,Lắng Nghe Nước Mắt
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ,Nhạc Dance",26351871,Thái Bình Mồ Hôi Rơi
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",13733650,Bình Yên Nơi Đâu
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",23217944,Làm Người Luôn Yêu Em
Hồng Hải (Nhóm Tin Tin),"Việt Nam,Nhạc Thiếu Nhi",8465,Nơi Ấy Con Tìm Về
"Binz,Kimjoonshjn","Việt Nam,Rap Việt",417572,Em Đừng Khóc
"Loren Kid,Amy","Việt Nam,Rap Việt",8016385,Như Nhau Thôi
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ,Rap Việt",36576101,Em Đừng Đi
"Mr A,Binz","Việt Nam,Rap Việt",241964,Heaven
Various Artists,"Việt Nam,Nhạc Trẻ",3914,Tôi Đi Hỏi Ông Trời
"Binz,TinyC","Việt Nam,Nhạc Trẻ,Rap Việt",147218,Cuộc Hẹn Đêm
"Andree,Rhymastic","Việt Nam,Nhạc Trẻ,Rap Việt",4170463,D.C.M.E
Various Artists,"Việt Nam,Nhạc Trẻ",4791,Xuân Trồng Cây Nhớ Bác
Various Artists,"Việt Nam,Nhạc Thiếu Nhi",69129,Đếm Sao
Như Hexi,"Việt Nam,Nhạc Trẻ,Rap Việt",1621582,Con Nhớ Nhà Lắm (Cover)
Elvis Presley,"Âu Mỹ,Rock",129,(There'll Be) Peace In The Valley (For Me)
Elvis Presley,"Âu Mỹ,Rock",1,It Is No Secret (What God Can Do)
Sơn Tùng M-TP,"Việt Nam,Nhạc Trẻ",17146162,Anh Sai Rồi
Various Artists,"Việt Nam,Nhạc Thiếu Nhi",319872,Đội Ta Lớn Lên Cùng Đất Nước
Elvis Presley,"Âu Mỹ,Rock",4811,I Believe
Bon Jovi,"Âu Mỹ,Rock",294784,It's My Life
My Chemical Romance,"Rock,Âu Mỹ",68048,Welcome To The Black Parade
30 Seconds To Mars,"Rock,Âu Mỹ",439,Up In The Air
The Script,"Âu Mỹ,Pop,Rock",120086,Superheroes
Kings Of Leon,"Âu Mỹ,Rock",50441,Use Somebody
Queen,"Âu Mỹ,Rock",124627,We Are The Champions
Daughtry,"Âu Mỹ,Rock",58603,It's Not Over
Skillet,"Âu Mỹ,Rock",29846,Hero
Maroon 5,"Âu Mỹ,Pop,Rock",1075389,Daylight
Modern Talking,"Pop,Âu Mỹ,Rock",7532,"Cheri, Cheri Lady"
Lee Mallory,"Âu Mỹ,Rock",1691,Hey You
Imagine Dragons,"Âu Mỹ,Rock",998806,Radioactive
Stratovarius,"Âu Mỹ,Rock",173696,When Mountains Fall
Phil Collins,"Âu Mỹ,Pop,Rock",592370,You'll Be In My Heart
The Beatles,"Rock,Âu Mỹ",290547,Let It Be
Skillet,"Âu Mỹ,Rock",38479,Awake And Alive
The Offspring,"Âu Mỹ,Rock",35196,"You're Gonna Go Far, Kid."
Fefe Dobson,"Âu Mỹ,Pop,Rock",273113,Stuttering
The Gathering,"Rock,Âu Mỹ",2292,Locked Away
Cher,"Âu Mỹ,Pop,Rock",12826,Bang-Bang
Eric Martin,"Rock,Âu Mỹ",154923,Can't Take My Eyes Off You
Within Temptation,"Âu Mỹ,Rock",2533,Let Her Go
Avril Lavigne,"Âu Mỹ,Pop,Rock",465059,Rock N Roll
Linkin Park,"Âu Mỹ,Rock",667479,Burning In The Skies
Secondhand Serenade,"Âu Mỹ,Rock",559675,Fall For You
John Lennon,"Âu Mỹ,Pop,Rock",61939,Imagine.
Maroon 5,"Âu Mỹ,Pop,Rock",113493,Sad
Bee Gees,"Âu Mỹ,Pop,Rock",6096,How Deep Is Your Love
Eagles,"Âu Mỹ,Rock",113969,I Can't Tell You Why
Imagine Dragons,"Âu Mỹ,Rock",232001,On Top Of The World
Simple Plan,"Pop,Âu Mỹ,Rock",916423,Your Love Is A Lie
The Beatles,"Âu Mỹ,Rock",172059,Hey Jude
Shakin' Stevens,"Âu Mỹ,Pop,Rock",91473,A Love Worth Waiting For
Rage,"Âu Mỹ,Rock",898,Hatred
Lorde,"Âu Mỹ,Rock",1046826,Royals
Linkin Park,"Âu Mỹ,Rock",892383,Shadow Of The Day
Maroon 5,"Âu Mỹ,Pop,Rock",548044,Love Somebody
Various Artists,"Âu Mỹ,Rock,Blues / Jazz,Hòa Tấu,New Age / World Music",46967,Rap
Bastille,"Âu Mỹ,Rock",270177,Pompeii
Guns N' Roses,"Âu Mỹ,Rock",383355,Don't Cry
Linkin Park,"Âu Mỹ,Rock",321141,Lost In The Echo
The Carpenters,"Âu Mỹ,Rock,Electronic / Dance,Blues / Jazz",1481740,Yesterday Once More
Green Day,"Âu Mỹ,Rock",535443,21 Guns
Adam Lambert,"Âu Mỹ,Rock",1215022,Never Close Our Eyes
Linkin Park,"Âu Mỹ,Rock",345547,In The End
Aerosmith,"Âu Mỹ,Rock",424107,I Don't Want To Miss A Thing
Michael Buble,"Âu Mỹ,Rock",461069,Home
Badfinger,"Rock,Âu Mỹ",4307,Happy
Skillet,"Âu Mỹ,Rock",32071,Monster
Rage,"Âu Mỹ,Rock",1166,Before The Storm (The Secret Affair)
Руки Bверх (Hands Up),"Rock,Âu Mỹ",41690,DJ
"Queen,Michael Jackson","Âu Mỹ,Rock",16202,There Must Be More To Life Than This (William...
Bon Jovi,"Âu Mỹ,Rock",1033790,It's My Life
Sonic Boom Six,"Âu Mỹ,Rock",7893,Bang. Bang. Bang. Bang!
Fall Out Boy,"Âu Mỹ,Rock",106694,The Phoenix
OneRepublic,"Âu Mỹ,Pop,Rock",853583,Secrets
Linkin Park,"Âu Mỹ,Rock",224461,New Divide
Snow Patrol,"Âu Mỹ,Pop",9143,Chasing Cars
Daniel Powter,"Âu Mỹ,Rock",245502,Bad Day
,"Âu Mỹ,Rock",98529,War Of Change
"Naughty Boy,Sam Smith","Âu Mỹ,Rock",203100,La La La
,"Âu Mỹ,Rock",444491,Numb
Avril Lavigne,"Âu Mỹ,Pop,Rock",999192,When You're Gone
Fall Out Boy,"Âu Mỹ,Rock",202498,My Songs Know What You Did In The Dark (Light...
Thousand Foot Krutch,"Âu Mỹ,Rock",33686,Courtesy Call
Yngwie Malmsteen,"Âu Mỹ,Rock",9684,Gimme! Gimme! Gimme!
Green Day,"Âu Mỹ,Rock",292899,Boulevard Of Broken Dreams
Pink Floyd,"Âu Mỹ,Rock",700,Take It Back
Red Hot Chili Peppers,"Âu Mỹ,Rock",14464,Dani California
Linkin Park,"Âu Mỹ,Rock",11607,The Messenger
David Bowie,"Âu Mỹ,Rock",689124,DJ
Linkin Park,"Âu Mỹ,Rock",26918,Don't Stay
OneRepublic,"Rock,Âu Mỹ",254029,Apologize
,"Âu Mỹ,Rock",25149,Blackout
Linkin Park,"Âu Mỹ,Rock",296922,Lying From You
Green Day,"Âu Mỹ,Rock",864987,Wake Me Up When September Ends
U2,"Rock,Âu Mỹ",49677,Beautiful Day
Steelheart,"Âu Mỹ,Rock",2011,Wait
King Diamond,"Âu Mỹ,Rock",751,Halloween
Fools Garden,"Âu Mỹ,Pop,Rock",813048,Lemon Tree
"The Script,will.i.am","Âu Mỹ,Pop,Rock",835776,Hall Of Fame
Lionel Richie,"Âu Mỹ,Rock",1335393,Hello
Stratovarius,"Âu Mỹ,Rock",3417260,Forever
Eagles,"Âu Mỹ,Rock",3086244,Hotel California
Linkin Park,"Âu Mỹ,Rock",50126,From The Inside
Linkin Park,"Piano,Hòa Tấu",16165,Leave Out All The Rest
Linkin Park,"Âu Mỹ,Pop",48618,Papercut
Linkin Park,"Âu Mỹ,Rock",48746,One Step Closer
Linkin Park,"Âu Mỹ,Rock",154203,The Catalyst
Linkin Park,"Âu Mỹ,Rock",231676,Breaking The Habit
Linkin Park,"Âu Mỹ,Rock",126944,Valentine's Day
Linkin Park,"Âu Mỹ,Rock",116351,Crawling
Linkin Park,"Âu Mỹ,Rock",155395,Somewhere I Belong
Linkin Park,"Âu Mỹ,Rock",332216,Iridescent
Guns N' Roses,"Âu Mỹ,Rock",28931,Knockin' On Heaven's Door
Linkin Park,"Âu Mỹ,Rock",128752,Step Up
Skid Row,"Âu Mỹ,Rock",200850,18 And Life
Guns N' Roses,"Âu Mỹ,Rock",191147,November Rain
Oasis,"Âu Mỹ,Rock",28720,Don't Look Back In Anger
Aerosmith,"Âu Mỹ,Rock",29853,I Don't Want To Miss A Thing
Nirvana,"Âu Mỹ,Rock",10743,Smells Like Teen Spirit
Metallica,"Âu Mỹ,Rock",145635,Nothing Else Matters
Queen,"Âu Mỹ,Rock",107162,We Will Rock You
Van Halen,"Rock,Âu Mỹ",4108,Can't Stop Loving You
Guns N' Roses,"Rock,Âu Mỹ",147982,Don't Cry
Stratovarius,"Âu Mỹ,Pop",829525,Forever
Modern Talking,"Pop,Âu Mỹ",882,New York City Girl
Modern Talking,"Pop,Âu Mỹ",825,Send Me A Letter From Heaven
Modern Talking,"Pop,Âu Mỹ",899,There's Something In The Air
Modern Talking,"Pop,Âu Mỹ",893,America
Modern Talking,"Pop,Âu Mỹ",1399,For A Life Time
Modern Talking,"Pop,Âu Mỹ",63956,I Need You Now
Shakin' Stevens,"Âu Mỹ,Rock",4192493,Because I Love You
Linkin Park,"Âu Mỹ,Rock",107051,Faint
Linkin Park,"Âu Mỹ,Rock",20106,Shadow Of The Day
Linkin Park,,340730,Burning In The Skies
Fall Out Boy,"Âu Mỹ,Rock,Nhạc Phim",381166,Immortals
Linkin Park,"Âu Mỹ,Rock",530189,Waiting For The End
Modern Talking,"Pop,Âu Mỹ",1568,From Coast To Coast
Linkin Park,"Âu Mỹ,Rock",176124,New Divide
Linkin Park,"Âu Mỹ,Rock",752943,Numb
Linkin Park,"Âu Mỹ,Rock",1009097,In The End
Scorpions,"Rock,Âu Mỹ",635469,Still Loving You
Linkin Park,"Âu Mỹ,Rock",34309,What I've Done
The Cranberries,"Âu Mỹ,Rock",9557,Zombie
Steelheart,"Âu Mỹ,Rock",615634,She's Gone
Stratovarius,"Âu Mỹ,Rock",490752,Coming Home
Modern Talking,"Pop,Âu Mỹ",104641,Run To You
Modern Talking,"Pop,Âu Mỹ",927,Why Does It Feel So Good
Modern Talking,"Pop,Âu Mỹ",2061,Witchqueen Of Eldorado
Modern Talking,"Pop,Âu Mỹ",2008,Cinderella Girl
Modern Talking,"Pop,Âu Mỹ",6487,Rain In My Heart
Modern Talking,"Pop,Âu Mỹ",3963,SMS To My Heart
Modern Talking,"Pop,Âu Mỹ",9160,Maria
Modern Talking,"Pop,Âu Mỹ",3358,Last Exit To Brooklyn
Modern Talking,"Pop,Âu Mỹ",5049,Win The Race
Paul Simon,"R&B / Soul,Âu Mỹ",0,Stranded In A Limousine
Coldplay,"Âu Mỹ,Alternative",73,Amazing Day
Coldplay,"Âu Mỹ,Alternative",15,Colour Spectrum
Paul Simon,"R&B / Soul,Âu Mỹ",2,Spiral Highway (Unissued Soundtrack Recording)
Coldplay,"Âu Mỹ,Alternative",61,Army Of One
Elvis Presley,"Âu Mỹ,Rock",4310,Blue Christmas
Paul Simon,"R&B / Soul,Âu Mỹ",1,Soft Parachutes (Unissued Soundtrack Recording)
Elvis Presley,"Âu Mỹ,Rock",9391,Silent Night
Elvis Presley,"Âu Mỹ,Rock",207,Oh Little Town Of Bethlehem
Elvis Presley,"Âu Mỹ,Rock",290,Santa Bring My Baby Back (To Me)
"Lil Shady,BDT","Việt Nam,Rap Việt",751525,Không Điểm Tựa
Coldplay,"Âu Mỹ,Alternative",49,Up&Up
Paul Simon,"R&B / Soul,Âu Mỹ",0,All Because Of You (Outtake)
Elvis Presley,"Âu Mỹ,Rock",13068,White Chirstmas
Coldplay,"Âu Mỹ,Alternative",211,Hymn For The Weekend
Coldplay,"Âu Mỹ,Alternative",13,Kaleidoscope
Elvis Presley,"Âu Mỹ,Rock",2239,Here Comes Santa Claus(Right Down SantaClaus...
Elvis Presley,"Âu Mỹ,Rock",5883,Santa Claus Is Back In Town
Paul Simon,"R&B / Soul,Âu Mỹ",2,Jonah
Coldplay,"Âu Mỹ,Alternative",6,Birds
Elvis Presley,"Âu Mỹ,Rock",454,I'll Be Home For Christmas
Coldplay,"Âu Mỹ,Alternative",69,Head Full Of Dreams
Paul Simon,"R&B / Soul,Âu Mỹ",0,How The Heart Approaches What It Yearns
