singers,genres,total_play,title
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trữ Tình",119668,Chuyện Thành Cổ Loa
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",12514,Đêm Đông
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam,Nhạc Quê Hương",630377,Mùa Xuân Bên Cửa Sổ
"Trịnh Đình Quang,Phúc Anh","Việt Nam,Nhạc Trữ Tình",732345,Sầu Tím Thiệp Hồng
Cẩm Ly,"Nhạc Trữ Tình,Việt Nam",500531,Nỗi Buồn Hoa Phượng
Nguyễn Hưng,"Nhạc Trữ Tình,Việt Nam",474757,Sầu Đông
"Trường Vũ,Mạnh Quỳnh","Việt Nam,Nhạc Trữ Tình",5686869,Liên Khúc : Nghèo
"Hà Phương,Quang Lê","Việt Nam,Nhạc Quê Hương",193493,Hương Tóc Mạ Non
Hương Lan,"Việt Nam,Nhạc Trữ Tình",86090,Sương Lạnh Chiều Đông
Dương Ngọc Thái,"Nhạc Trữ Tình,Việt Nam",5723200,Hờn Trách Con Đò
"R.I.C.K,Spy","Việt Nam,Nhạc Trẻ,Rap Việt",13739,Tư Cách Người Dưng
Phương Diễm Hạnh,"Việt Nam,Nhạc Trữ Tình",54729,Chuyến Xe Lam Chiều
"YunjBoo,Quân Đao","Việt Nam,Nhạc Trẻ,Rap Việt",48355,Yêu Thật Lòng Được Gì
Bãoz,"Việt Nam,Nhạc Trẻ,Rap Việt",5210,True Love
"Roy P,Will","Việt Nam,Nhạc Trẻ,Rap Việt",15409,Đến Lúc Ta Xa
Kick,"Việt Nam,Nhạc Trẻ,Rap Việt",10440,Ta Yêu Em
"Như Quỳnh,Mạnh Quỳnh","Việt Nam,Nhạc Quê Hương",74761,Mười Hai Bến Nước
"Gizmo,STO","Việt Nam,Nhạc Trẻ,Rap Việt",9480,Đừng Tìm Anh Khi Cần
Đàm Vĩnh Hưng,,387980,Đường Xa Ướt Mưa
Mạnh Đình,"Nhạc Trữ Tình,Việt Nam",93627,Hữu Duyên Thiên Lý Ngộ
NQP,"Việt Nam,Nhạc Trẻ",7850,Quay Mặt Đi
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",1176980,Ngõ Vắng Xôn Xao
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ",158111,Vậy Là Mình Xa Nhau
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",70108,Giải Thoát
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",55005,Đừng Buồn Ta Hỡi
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",651492,Có Lẽ Nào
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",202942,Ngày Không Bình Yên
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",366274,Người Ngoài Phố
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ",5471028,Say Tình
Lê Bảo Bình,"Việt Nam,Nhạc Trữ Tình",430418,Bố Mẹ Khỏe Không
Dương Hồng Loan,"Việt Nam,Nhạc Trữ Tình",1476914,Duyên Phận
Giáng Tiên,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",15774723,Trách Ai Vô Tình
Nhật Kim Anh,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",2921915,Thà Người Đừng Hứa
Quang Dũng,"Nhạc Trữ Tình,Việt Nam",2472602,Anh Còn Nợ Em
Thu Phương,"Nhạc Trữ Tình,Việt Nam",1247593,Chưa Bao Giờ
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",953554,Làm Dâu Xứ Lạ
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam,Nhạc Trữ Tình",303328,Hạnh Phúc Cuối
Hạ Vy,"Việt Nam,Nhạc Quê Hương",354564,Đừng Trách Em Tội Nghiệp
Lệ Quyên,,347860,Em Về Kẻo Trời Mưa
"Mạnh Đình,Ngọc Tuyền","Nhạc Trữ Tình,Việt Nam,Nhạc Quê Hương",134259,Giăng Câu
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",63785,Giọt Nước Mắt Vô Vọng
Đàm Vĩnh Hưng,,285769,Em Đã Quên Một Dòng Sông
Lee7,"Việt Nam,Nhạc Trẻ,Rap Việt",25039,MAMA
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ",40913,Đừng Buồn Ta Hỡi
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",2626364,Thao Thức Vì Em
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",3823,Ngày Không Tên
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",740060,Về Thôi Hỡi Em
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",136135,Tháng Sáu Trời Mưa
"Cẩm Ly,Đàm Vĩnh Hưng","Việt Nam,Nhạc Trẻ,Rap Việt",547311,Phượng Buồn
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",289467,Con Đường Mang Tên Em
"Vân Quang Long,Cẩm Ly","Nhạc Trẻ,Việt Nam",121445,Ngày Mai Mưa Thôi Rơi
"Vân Quang Long,Cẩm Ly","Việt Nam,Nhạc Trẻ",63872,Giọt Nước Mắt Muộn Màng
"Vân Quang Long,Cẩm Ly","Việt Nam,Nhạc Trẻ",307788,Đành Thôi Quên Lãng
"Vân Quang Long,Cẩm Ly","Việt Nam,Nhạc Trẻ",262066,Anh Cố Quên Em
"Cẩm Ly,Vân Quang Long","Việt Nam,Nhạc Trẻ",32199,Đêm Cuối Cho Nhau
"Cẩm Ly,Vân Quang Long","Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",41071,Mùa Đông Xứ Lạ
"Cẩm Ly,Đan Trường","Nhạc Trẻ,Việt Nam",101616,Đêm Cô Đơn
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",334581,Người Tình Mo Cau
"Đan Trường,Cẩm Ly","Việt Nam,Nhạc Trẻ",820006,Khung Trời Ngày Xưa
Đào Phi Dương,"Việt Nam,Nhạc Trữ Tình",1098950,Nhân Quả
"Lam Trường,Cẩm Ly","Việt Nam,Nhạc Trẻ",77455,Người Cùng Cảnh Ngộ
Mai Thiên Vân,"Việt Nam,Nhạc Trữ Tình",96875,Người Tình
"Quang Lê,Như Quỳnh","Việt Nam,Nhạc Quê Hương",2762477,Để Trả Lời Một Câu Hỏi
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",307819,Sầu Lẻ Bóng
Hương Lan,"Nhạc Trữ Tình,Việt Nam",89479,Em Về Miệt Thứ
Như Quỳnh,"Nhạc Trữ Tình,Việt Nam",402385,Không Bao Giờ Quên Anh
Quang Lê,"Việt Nam,Nhạc Trữ Tình",1224963,Đêm Cuối
Quang Lê,"Nhạc Trữ Tình,Việt Nam",4040989,Giọt Lệ Đài Trang
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",152492,Kiếp Nghèo
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",3876508,Phố Buồn
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",573541,Chuyến Đò Không Em
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trữ Tình",3797112,Lâu Đài Tình Ái
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trữ Tình",76360,Bao Giờ Người Trở Lại
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",34157,Giã Từ Đêm Mưa
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",261897,Chuyện Thành Cổ Loa
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",76227,Xin Vẫy Tay Chào
Đàm Vĩnh Hưng,"Nhạc Trữ Tình,Việt Nam",822200,Đêm Lang Thang
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ",9523016,Giới Hạn Nào Cho Chúng Ta
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",362013,Thành Phố Mưa Bay
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trữ Tình",82448,Thương Hoài Ngàn Năm
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trữ Tình",768637,Đêm Thấy Ta Là Thác Đổ
"Cẩm Ly,Đan Trường","Nhạc Trẻ,Việt Nam",224724,Tuyết Hồng
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",232976,Bình Minh Sẽ Mang Em Đi
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",357257,Trong Anh Sầu Đã Lên Ngôi
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",248417,Ngồi Nghe Yêu Thương Trôi Xa
"Lam Trường,Cẩm Ly","Việt Nam,Nhạc Trẻ",86736,Xin Một Lần Thôi
"Cẩm Ly,Đan Trường","Nhạc Trẻ,Việt Nam",7209,Hạ Xanh
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",1212321,Nối Lại Tình Xưa
"Cẩm Ly,Đan Trường","Nhạc Trẻ,Việt Nam",149897,Đêm Cô Đơn
"Đan Trường,Cẩm Ly","Việt Nam,Nhạc Trẻ",199271,Mưa Buồn
"Cẩm Ly,Đan Trường","Nhạc Trẻ,Việt Nam",205651,Tình Hồng Như Mơ
"Cẩm Ly,Đan Trường","Việt Nam,Nhạc Trẻ",172383,Nếu Phôi Pha Ngày Mai
"Cẩm Ly,Đan Trường","Nhạc Trẻ,Việt Nam",67550,Nụ Hồng Hờ Hững
"Đan Trường,Cẩm Ly","Nhạc Trẻ,Việt Nam",16441,Ảo Mộng Tình Yêu
Hương Lan,"Nhạc Trữ Tình,Việt Nam",184807,Thương Hoài Ngàn Năm
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",830576,Không Giờ Rồi
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",493549,Thuyền Hoa
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",121677,Ngại Ngùng
Hoàng Oanh,"Việt Nam,Nhạc Quê Hương",136726,Sao Chưa Thấy Hồi Âm
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",246792,Xót Xa
Hoài Lâm,"Việt Nam,Nhạc Trữ Tình",122260,Chuyện Đêm Mưa
"Đan Trường,Cẩm Ly","Việt Nam,Nhạc Trữ Tình",163519,Duyên Kiếp
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ",6479794,Xin Lỗi Tình Yêu
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",68264,Hoa Có Vàng Nơi Ấy
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",1630031,Vùng Trời Bình Yên
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",120066,Tiếng Gió Xôn Xao
Nhiều nghệ sĩ,"Việt Nam,Nhạc Quê Hương",68573,Liên Khúc Xuân 1
Nhiều nghệ sĩ,"Việt Nam,Nhạc Quê Hương",72600,Liên Khúc Xuân 2
Đàm Vĩnh Hưng,,1184286,Đừng Thương Tôi
Đàm Vĩnh Hưng,"Nhạc Trẻ,Việt Nam",829573,Lối Nhỏ Vào Đời
Ý Lan,"Việt Nam,Nhạc Trữ Tình",29339,Liên Khúc 3 Miền
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ",2163172,Liên Khúc Xuân
ATB Band,"Việt Nam,Nhạc Trẻ",49990,Đón Xuân
ATB Band,"Việt Nam,Nhạc Trẻ",70827,Xuân Đã Về
Cẩm Ly,"Nhạc Trẻ,Việt Nam",177482,Người Về Cuối Phố
Cẩm Ly,"Nhạc Trẻ,Việt Nam",330832,Biết Yêu Khi Nào
Cẩm Ly,"Nhạc Trẻ,Việt Nam",161511,Bến Vắng
Cẩm Ly,"Nhạc Trẻ,Việt Nam",210718,Người Nhớ Không Người
Cẩm Ly,"Nhạc Trẻ,Việt Nam",492672,Vì Em Là Con Gái
Mỹ Linh,"Nhạc Trữ Tình,Việt Nam",616047,Thì Thầm Mùa Xuân
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",503668,Cánh Thiệp Đầu Xuân
Hoàng Châu,"Việt Nam,Nhạc Trẻ",355164,Giao Thừa Xa Xứ
"Hồng Nhung,Bằng Kiều","Việt Nam,Nhạc Trữ Tình",2172396,Lắng Nghe Mùa Xuân Về
"Đan Trường,Cẩm Ly","Việt Nam,Nhạc Trẻ",241651,Tuyết Hồng
Đoan Trang,"Việt Nam,Nhạc Trữ Tình",154162,Mộng Chiều Xuân
Cẩm Ly,"Nhạc Trẻ,Việt Nam",56789,Tình Cuối Mùa Đông
Mắt Ngọc,"Việt Nam,Nhạc Trẻ",312799,Hát Cùng Mùa Xuân
"Vy Oanh,Nguyễn Phi Hùng","Việt Nam,Nhạc Trẻ",1240854,Đoản Ca Xuân
Cẩm Ly,"Nhạc Quê Hương,Việt Nam",72845,Thương Nhớ Người Dưng
Uyên Trang,"Việt Nam,Nhạc Cách Mạng",1292401,Nắng Có Còn Xuân
"Mai Tiến Dũng,Tóc Tiên","Việt Nam,Nhạc Trữ Tình",664028,Người Tình Ơi Mơ Gì
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",285042,Chiếc Khăn Tay
Cẩm Ly,"Nhạc Trẻ,Việt Nam",354705,Em Sẽ Là Người Ra Đi
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",368299,Anh Ba Hưng
Mây Trắng,"Nhạc Trẻ,Việt Nam",50555,Mùa Xuân Yêu
Cẩm Ly,"Nhạc Trẻ,Việt Nam",574201,Phố Hoa
Cẩm Ly,"Việt Nam,Nhạc Trẻ",378145,Lần Đầu Tiên Nói Dối
Cẩm Ly,"Việt Nam,Nhạc Trẻ",423299,Em Nhớ Anh Nhiều
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",72858,Ai Ra Xứ Huế
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",39395,Tương Tư
Thu Thủy,"Việt Nam,Nhạc Trẻ",204033,Ngày Tết Quê Em
"Minh Tuấn,Nữ Kim","Việt Nam,Nhạc Trẻ",59829,Lộc Xuân
Cẩm Ly,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",434106,Thương Nhớ Người Dưng
Mây Trắng,"Việt Nam,Nhạc Trẻ",131448,Nắng Xuân
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1144336,Người Đi Ngoài Phố
Cẩm Ly,"Việt Nam,Nhạc Trẻ",438652,Nợ Duyên
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",492555,Thà Trắng Thà Đen
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ",8647784,Xuân Hạnh Phúc
Nguyễn Phi Hùng,"Việt Nam,Nhạc Quê Hương",449571,Điệp Khúc Mùa Xuân
Cẩm Ly,"Nhạc Trẻ,Việt Nam",702253,Phố Xuân
Lam Trường,"Việt Nam,Nhạc Trẻ",672922,Bên Em Mùa Xuân
Various Artists,"Việt Nam,Nhạc Trữ Tình",169316,Chúc Tết
Cẩm Ly,"Việt Nam,Nhạc Trẻ",45069,Lang Thang Internet
Minh Thư,"Việt Nam,Nhạc Trẻ",55778,Mừng Nắng Xuân Về
Cẩm Ly,"Việt Nam,Nhạc Trẻ",81761,Lá Úa
Cẩm Ly,"Việt Nam,Nhạc Trẻ",1285467,Phố Hoa
Cẩm Ly,"Việt Nam,Nhạc Trẻ",222570,Phố Cũ Vắng Anh
Cẩm Ly,"Việt Nam,Nhạc Trẻ",283173,Hứa Đi Anh
Cẩm Ly,"Việt Nam,Nhạc Trẻ",45273,Tìm Lại Dấu Yêu
Cẩm Ly,"Việt Nam,Nhạc Trẻ",76718,Cơn Mơ Hoang Đường
Cẩm Ly,"Việt Nam,Nhạc Trẻ",322246,Gió Bấc
Cẩm Ly,"Việt Nam,Nhạc Trẻ",26938,Chuyện Buồn Dĩ Vãng
Cẩm Ly,"Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",177903,Vợ Thằng Đậu
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",1857334,Biển Tình
Quang Lê,"Việt Nam,Nhạc Trữ Tình",428072,Yêu Trong Nghịch Cảnh
Quang Lê,"Việt Nam,Nhạc Trữ Tình",5402146,Hoa Cài Mái Tóc
Quang Lê,"Nhạc Trữ Tình,Việt Nam",467255,Áo Đẹp Nàng Dâu
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",259482,Chiều Cuối Tuần
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1439343,Cho Vừa Lòng Em
"Lệ Quyên,Thái Châu","Việt Nam,Nhạc Trữ Tình",165732,Đêm Tâm Sự
Lệ Quyên,"Việt Nam,Nhạc Trữ Tình",1077252,Chuyến Tàu Hoàng Hôn
Quang Lê,"Việt Nam,Nhạc Trữ Tình",1539163,Ngại Ngùng
Lệ Quyên,"Việt Nam,Nhạc Trẻ",109554,Câu Chuyện Đầu Năm
"Tường Nguyên,Hoàng Lan","Việt Nam,Nhạc Quê Hương",18299,"Tôi Yêu Người, Tôi Xa Người"
"Hồ Lệ Thu,Bảo Hân","Việt Nam,Nhạc Trẻ",100529,Gió Mùa Xuân Tới
"Ngọc Sơn,Phương Thủy","Nhạc Trẻ,Việt Nam",7335,Nhớ Nhau Hoài
"Quang Lê,Mai Thiên Vân","Nhạc Trữ Tình,Việt Nam",360242,Hái Hoa Rừng Cho Em
Thanh Thảo,"Việt Nam,Nhạc Trẻ",518590,Tết Nguyên Đán
Lam Trường,"Việt Nam,Nhạc Trẻ",3169805,Ngày Xuân Long Phụng Sum Vầy
Cẩm Ly,"Nhạc Trẻ,Việt Nam",122565,Liên Khúc Đón Xuân - Xuân Đã Về
Đan Trường,"Việt Nam,Nhạc Trẻ",512030,Mãi Cho Em Mùa Xuân
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ",1047243,Anh Cho Em Mùa Xuân
Thùy Lâm,"Việt Nam,Nhạc Trẻ",113275,Cánh Bướm Vườn Xuân
Cẩm Ly,"Việt Nam,Nhạc Trẻ",49783,Lặng Lẽ Gọi Tên
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",342732,Đà Lạt Hoàng Hôn
Quang Vinh,"Việt Nam,Nhạc Trẻ",1357776,Đón Xuân
Cẩm Ly,"Việt Nam,Nhạc Trẻ",8105161,Dấu Chôn Tình Buồn
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",750842,Nhớ Mẹ Lý Mồ Côi
Chi Dân,"Việt Nam,Nhạc Trẻ",932363,Nàng Xuân
Cẩm Ly,"Việt Nam,Nhạc Trẻ",61480,Mãi Không Phai
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",198956,Nhành Cây Trứng Cá
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",358746,Nỗi Buồn Gác Trọ
Cẩm Ly,"Việt Nam,Nhạc Trẻ",115210,Có Lẽ
"Quang Lê,Mai Thiên Vân","Nhạc Trữ Tình,Việt Nam",473343,Đôi Mắt Người Xưa
Quang Lê,"Việt Nam,Nhạc Trữ Tình",1072799,Về Quê Ngoại
Quang Lê,"Việt Nam,Nhạc Quê Hương",5312898,Chuyện Ba Mùa Mưa
Quang Lê,"Việt Nam,Nhạc Trữ Tình",6571188,Xin Gọi Nhau Là Cố Nhân
Quang Lê,"Việt Nam,Nhạc Trữ Tình",1116262,Quán Nửa Khuya
Quang Lê,"Nhạc Trữ Tình,Việt Nam",307766,Đêm Trao Kỷ Niệm
Trúc Linh – Trúc Lam,"Việt Nam,Nhạc Trẻ",15829,Đường Vào Tình Yêu
"Hà Phương,Quang Lê","Nhạc Quê Hương,Việt Nam",1956588,Hương Tóc Mạ Non
"Quốc Đại,Cẩm Ly","Nhạc Trữ Tình,Việt Nam,Nhạc Quê Hương",341707,Đừng Nói Xa Nhau
"Quang Lê,Ngọc Hạ","Việt Nam,Nhạc Trữ Tình",132667,Tình Nghèo
"Như Quỳnh,Tường Nguyên","Nhạc Trữ Tình,Việt Nam",194238,Hương Tóc Mạ Non
Đàm Vĩnh Hưng,"Việt Nam,Nhạc Trẻ",431059,Mùa Xuân Yêu Thương
Đan Trường,"Việt Nam,Nhạc Trẻ",82923,Tết Đến
Lương Bích Hữu,"Việt Nam,Nhạc Trẻ",890793,Thần Tài Đến
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trữ Tình",80668,Xuân Họp Mặt
"Thu Phương,Huy MC","Việt Nam,Nhạc Trẻ",263553,Khúc Xuân
"Lưu Ánh Loan,Trường Sơn","Việt Nam,Nhạc Quê Hương",41115,Em Về Kẻo Trời Mưa
"Như Quỳnh,Tường Nguyên","Nhạc Trữ Tình,Việt Nam",39841,Nhật Ký Mùa Đông
"Trường Vũ,Mai Thiên Vân","Việt Nam,Nhạc Trữ Tình",96378,Hai Đứa Giận Nhau
"Quốc Đại,Cẩm Ly","Nhạc Trữ Tình,Việt Nam",224924,Tình Nghĩa Đôi Ta Chỉ Thế Thôi
Tiêu Châu Như Quỳnh,"Việt Nam,Nhạc Trẻ",328283,Khúc Ca Xuân
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",584076,Em Về Miệt Thứ
"Quang Lê,Mai Thiên Vân","Việt Nam,Nhạc Trữ Tình",2539179,Ngày Xưa Anh Nói
Quang Lê,"Nhạc Trữ Tình,Việt Nam",428383,Chuyện Ba Người
Cẩm Ly,"Việt Nam,Nhạc Trẻ",3515830,Tiếng Thạch Sùng
"Đan Trường,Cẩm Ly","Việt Nam,Nhạc Trẻ",434694,Ước Mơ Ngọt Ngào
Ngọc Linh,"Nhạc Trẻ,Việt Nam",659831,Dịu Dàng Sắc Xuân
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",179454,Thương Áo Bà Ba
Cẩm Ly,"Việt Nam,Nhạc Trẻ",320844,Tình Lẻ Bóng
Cẩm Ly,"Nhạc Trẻ,Việt Nam",4166129,Em Chỉ Yêu Một Người
Cẩm Ly,"Việt Nam,Nhạc Trẻ",28332,Chiếc Bóng
Cẩm Ly,"Việt Nam,Nhạc Trẻ",21793,Bước Quên
Cẩm Ly,"Việt Nam,Nhạc Trẻ",86696,Vì Đâu Anh Hỡi
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",539323,Hạnh Phúc Đầu Xuân
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",1318987,Quê Hương
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",1934953,Chiều Qua Phà Hậu Giang
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",2419029,Nhớ Mẹ Lý Mồ Côi
Cẩm Ly,"Nhạc Trẻ,Việt Nam",4101014,Sao Anh Ra Đi
Phương Mỹ Chi,"Việt Nam,Nhạc Đạo",2436875,Lạy Phật Quan Âm
"Quang Lê,Mai Thiên Vân","Việt Nam,Nhạc Quê Hương",771212,Gõ Cửa Trái Tim
Quang Dũng,"Nhạc Trữ Tình,Việt Nam",190199,Xuân Đã Về
"Giáng Tiên,Dương Ngọc Thái","Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",8473618,Đường Tình Đôi Ngã
Nhiều nghệ sĩ,"Việt Nam,Nhạc Trẻ",4484865,Ngày Tết Quê Em
Hồ Ngọc Hà,"Việt Nam,Nhạc Trẻ",1330862,Phút Giây Giao Thừa
Phương Vy,"Việt Nam,Nhạc Trẻ",91710,Gắn Kết Mùa Xuân
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",341986,Sa Mưa Giông (Live)
Hồ Quang Hiếu,"Việt Nam,Nhạc Trẻ",52014901,Con Bướm Xuân
"Mỹ Linh,Various Artists","Việt Nam,Nhạc Trẻ,Nhạc Trữ Tình",629775,Phút Giao Thừa Lặng Lẽ
"Đan Trường,Cẩm Ly","Việt Nam,Nhạc Trẻ",586366,Trở Lại Phố Cũ
"Mai Thiên Vân,Quang Lê","Nhạc Trữ Tình,Việt Nam",296771,Múc Ánh Trăng Vàng
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",2697763,Em Đi Trên Cỏ Non
"Quang Lê,Ngọc Hạ","Việt Nam,Nhạc Trữ Tình",633364,Duyên Quê
Cẩm Ly,"Nhạc Trẻ,Việt Nam",152402,Người Ơi Ta Chia Tay
Cẩm Ly,"Việt Nam,Nhạc Trẻ",635749,Tuổi Mộng Xứ Đông
Cẩm Ly,"Việt Nam,Nhạc Trữ Tình",3411899,Đà Lạt Hoàng Hôn
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",1246511,Dạ Cổ Hoài Lang
Phương Mỹ Chi,"Việt Nam,Nhạc Quê Hương",2704469,Áo Mới Cà Mau (Giọng Hát Việt Nhí 2013)
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",941234,Vọng Cổ Buồn
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",387871,Lòng Mẹ (Giọng Hát Việt Nhí 2013)
"Phương Mỹ Chi,Quang Nhật","Việt Nam,Nhạc Quê Hương",1473554,Liên Khúc Ba Miền (Giọng Hát Việt Nhí...
Phương Mỹ Chi,"Việt Nam,Nhạc Trẻ",213872,Liên Khúc Sa Mưa Giông & Nhớ Mẹ Lý Mồ Côi...
Phương Mỹ Chi,"Việt Nam,Nhạc Trữ Tình",1113867,Dòng Đời
"Phương Mỹ Chi,Khôi Nguyên","Việt Nam,Nhạc Trữ Tình",569779,Giấc Ngủ Đầu Nôi
Phương Mỹ Chi,"Việt Nam,Nhạc Quê Hương",1583191,Quê Em Mùa Nước Lũ (Giọng Hát Việt Nhí 2013)
James Bay,"Âu Mỹ,Pop",2366,Hold Back The River
Andrew Peterson,"Âu Mỹ,Christian & Gospel",15,My One Safe Place
Julian Moon,"Âu Mỹ,Pop",17,A Cup Of Coffee
Alex & Sierra,"Âu Mỹ,Pop",56,Almost Home
Train,"Âu Mỹ,Rock",60019,"Hey, Soul Sister"
Bức Tường,"Rock Việt,Việt Nam",2175,Người Mộng Du
Titanium,"Việt Nam,Rock Việt",2049877,Mật Ngọt
Titanium,"Rock Việt,Việt Nam",6239,Ám Ảnh
Bức Tường,"Việt Nam,Rock Việt",55198,Nếu Em Hiểu
Bức Tường,"Rock Việt,Việt Nam",466,Nam Châm
Bức Tường,"Việt Nam,Rock Việt",93508,Men Say
Bức Tường,"Việt Nam,Rock Việt",28602,Hiếm
Bức Tường,"Rock Việt,Việt Nam",89067,Niềm Tin Cho Cát Bụi
Bức Tường,"Việt Nam,Rock Việt",50477,Chim Hót Trời Xanh
Bức Tường,"Việt Nam,Rock Việt",50385,Đất Việt
Nguyệt Hằng,"Việt Nam,Nhạc Thiếu Nhi",44042,Em Yêu Biển Lắm
Bé Bảo An,"Việt Nam,Nhạc Thiếu Nhi",2027336,Gặp Mẹ Trong Mơ
Bức Tường,"Việt Nam,Rock Việt",902588,Rock Xuyên Màn Đêm
Thu Thủy,"Việt Nam,Nhạc Thiếu Nhi",97685,Vườn Cây Của Ba
Phương Thanh,"Việt Nam,Rock Việt",96323,Rêu Phong
"J.Lee,Brother A Tuấn Anh","Việt Nam,Nhạc Trẻ,Rap Việt,Rock Việt",2992194,Anh Không Cần
Ngọc Ánh Idol,"Việt Nam,Rock Việt",150909,Góc Tối
MicroWave,"Rock Việt,Việt Nam",142398,Hạt Cát
Từ Hiền Trang,"Rock Việt,Việt Nam",15641,Hai Mươi
Thảo Trang,"Rock Việt,Việt Nam",359274,Tìm Lại
Ngũ Cung,"Rock Việt,Việt Nam",115165,Nụ Hôn Trên Đỉnh Phanxipăng
Ngọc Ánh Idol,"Việt Nam,Rock Việt",214508,Mắt Đen
UnlimiteD,"Rock Việt,Việt Nam",124136,Lời Nguyền
UnlimiteD,"Rock Việt,Việt Nam",109382,Linh Hồn Vẫn Tồn Tại
