singers,genres,total_play,title
Chris Young,"Âu Mỹ,Country",81,I Know A Guy
Kat Graham,"Âu Mỹ,Electronic / Dance",75,Star F*cker
Troye Sivan,"Âu Mỹ,Pop",1376,Talk Me Down
The Braxtons,"Âu Mỹ,R&B / Soul",100,"Mary, Did You Know?"
"India.Arie,Joe Sample","Âu Mỹ,R&B / Soul",108,Favorite Time Of Year
"Ben Haenow,Kelly Clarkson","Âu Mỹ,Pop",322,Second Hand Heart
"Kylie Minogue,Garibay","Âu Mỹ,Pop",83,Your Body
Pia Mia,"Âu Mỹ,Pop",911,Touch
Olly Murs,"Âu Mỹ,Pop",1119,Kiss Me
"Fall Out Boy,Demi Lovato","Âu Mỹ,Pop,Rock",2449,Irresistible
Ella Eyre,"Âu Mỹ,Pop",63,Two
"Adele,Rick Ross","Âu Mỹ,Pop",138800,Hello
Take That,"Âu Mỹ,Pop",261,Hey Boy
Serebro,"Âu Mỹ,Pop",622544,Mi Mi Mi
Ellie Goulding,"Âu Mỹ,Pop",2798,Lost And Found
"Armin van Buuren,Mr. Probz","Âu Mỹ,Electronic / Dance",6788,Another You
Kacy Hill,"Âu Mỹ,Alternative",69,Shades Of Blue
"Lawson,B.o.B","Âu Mỹ,Pop",6675,Brokenhearted
Enrique Iglesias,"Âu Mỹ,Pop",9298861,Why Not Me
911,"Âu Mỹ,Pop",911551,I Do
Little Mix,"Âu Mỹ,Pop",236,Grown
"R. City,Akon","Âu Mỹ,Pop",417,Live By The Gun
Carly Rae Jepsen,"Âu Mỹ,Pop",978,Gimmie Love
Mabel,"Âu Mỹ,R&B / Soul,Alternative",82,Know Me Better
Tamar Braxton,"Âu Mỹ,R&B / Soul",75,Catfish
Alessia Cara,"Âu Mỹ,Pop",177,Wild Things
A Great Big World,"Âu Mỹ,Pop",386,All I Want Is Love
Pentatonix,"Âu Mỹ,Pop",2342,Can’t Sleep Love
Jess Glynne,"Âu Mỹ,Pop",242,Ain’t Got Far To Go
Jamie Lawson,"Âu Mỹ,Rock",790,Wasn’t Expecting That
Jessie J,"Âu Mỹ,Pop",1054,Part Of Your World
"Simple Plan,Nelly","Âu Mỹ,Rock,Alternative",1030,I Don't Want To Go To Bed
Chris Lane,"Âu Mỹ,Country",760,Fix
Tove Lo,"Âu Mỹ,Pop,Indie,Alternative",1398,Moments
Lana Del Rey,"Âu Mỹ,Alternative",2821,God Knows I Tried
Tori Kelly,"Âu Mỹ,Pop",558,Hollow
"David Guetta,Sia","Âu Mỹ,Electronic / Dance",1170,Bang My Head
Ellie Goulding,"Âu Mỹ,Pop",4899,Something In The Way You Move
Sara Bareilles,"Âu Mỹ,Pop",226,Door Number Three
Greyson Chance,"Âu Mỹ,Pop",1098,Afterlife
DNCE,"Âu Mỹ,Pop",363,Pay My Rent
One Direction,"Âu Mỹ,Pop",5444,Perfect (Stripped)
Miley Cyrus,"Âu Mỹ,Pop,Nhạc Phim",5185,Hands Of Love
Carrie Underwood,"Âu Mỹ,Country",285,Dirty Laundry
Selena Gomez,"Âu Mỹ,Pop",5923,Hands To Myself
The Weeknd,"Âu Mỹ,R&B / Soul",3363,Angel
Mariah Carey,"R&B / Soul,Âu Mỹ",1891324,Without You
Celine Dion,"Âu Mỹ,Pop",1891251,My Heart Will Go On
Keane,"Âu Mỹ,Pop",12197,Everybody's Changing
Take That,"Pop,Âu Mỹ",562941,How Deep Is Your Love
The Carpenters,"Âu Mỹ,Rock,Electronic / Dance,Blues / Jazz",1481638,Yesterday Once More
Enrique Iglesias,"Âu Mỹ,Pop",516607,Hero
Faith Hill,,139006,There You'll Be
Diana Ross,"Âu Mỹ,Pop",2557746,If We Hold On Together
Bryan Adams,"Pop,Âu Mỹ",184431,(Everything I Do) Do It For You
JoJo,"Pop,Âu Mỹ",352256,"Too Little, Too Late"
Red Hot Chili Peppers,"Âu Mỹ,Rock",12717,Tell Me Baby
Gwen Stefani,"Âu Mỹ,Pop,R&B / Soul",542462,4 In The Morning
Vanessa Amorosi,"Âu Mỹ,Pop",11674,Perfect
Whitney Houston,"Âu Mỹ,Pop,R&B / Soul",1426194,I Will Always Love You
Sum 41,"Âu Mỹ,Pop",24083,We're All To Blame
Backstreet Boys,"Âu Mỹ,Pop",1378807,Shape Of My Heart
Dan Byrd,"Âu Mỹ,Blues / Jazz",2653625,Boulevard
Eminem,,157166,When I'm Gone
Akon,"Âu Mỹ,Rap / Hip Hop,R&B / Soul",608142,Lonely
Coldplay,"Âu Mỹ,Rock",79,The Hardest Part (Single)
Britney Spears,"Âu Mỹ,Pop",692402,Piece Of Me
Eric Clapton,"Âu Mỹ,Pop,Âu Mỹ",21250,Blue Eyes Blue
Toni Braxton,"Âu Mỹ,Pop,R&B / Soul",4172230,Unbreak My Heart
Britney Spears,"Âu Mỹ,Pop",3930,Baby One More Time
Various Artists,"Âu Mỹ,Pop",23514,Diary Of Love
James Blunt,,187633,1973
Laura Pausini,"Âu Mỹ,Pop",777,It's Not Goodbye (Acoustic Version)
Kylie Minogue,"Âu Mỹ,Pop",15927,I Should Be So Lucky
Michael Learns To Rock,"Pop,Âu Mỹ",6830433,Take Me To Your Heart
Daniel Powter,"Âu Mỹ,Pop",7302,Free Loop
The Carpenters,"Âu Mỹ,Rock,Electronic / Dance,Blues / Jazz",67580,Can't Smile Without You
Justin Timberlake,"Âu Mỹ,Pop",70710,Summer Love
Ricky Martin,"Âu Mỹ,Pop",541055,The Cup Of Life
The Moffatts,"Âu Mỹ,Country,Pop",151070,If Life Is So Short
The Getaway Plan,"Pop,Âu Mỹ",57,Where The City Meets The Sea
Enrique Iglesias,"Âu Mỹ,Pop,R&B / Soul",34742,Do You Know (The Ping Pong Song)
"Rihanna,Jay-Z","Âu Mỹ,Pop",2005377,Umbrella
Westlife,"Âu Mỹ,Pop",3216754,My Love
Mika,"Âu Mỹ,Pop,Rock,Rap / Hip Hop,R&B / Soul",64065,Love Today
Avril Lavigne,"Âu Mỹ,Pop",402088,Girlfriend
Justin Bieber,"Âu Mỹ,Pop",5241,The Most
Plain White T's,"Âu Mỹ,Rock",86281,Hey There Delilah
Kelly Clarkson,"Âu Mỹ,Pop",1051031,Because Of You
Amy Winehouse,,88804,Rehab
"Justin Bieber,Cody Simpson","Âu Mỹ,Pop",14224,Home To Mama
Sean Kingston,"Âu Mỹ,Pop,Rap / Hip Hop,R&B / Soul",1016818,Beautiful Girls
John Mayer,,1548,Your Body Is A Wonderland (Live In Birmingham)
War,"Âu Mỹ,Pop",16340,Why Can't We Be Friends
"Justin Bieber,Ariana Grande","Âu Mỹ,Pop",15564,What Do You Mean? (Remix)
Richard Marx,"Âu Mỹ,Pop",3506311,Right Here Waiting For You
Mika,"Pop,Âu Mỹ",112957,Lollipop
Kid Rock,"Âu Mỹ,Rock,Rap / Hip Hop",13788,Only God Knows Why
Trần Tuệ Lâm,"Hoa Ngữ,Hong Kong",101524,Love Paradise (英)
"Santana,Alex Band","Âu Mỹ,Rock",7210,Why Don't You & I
Michael Learns To Rock,"Pop,Âu Mỹ",1641159,That's Why (You Go Away)
Various Artists,Hoạt Hình,260836,Doraemon no Uta
Justin Bieber,"Âu Mỹ,Pop",4210,Hit The Ground
Lee Soo Young,Nhạc Phim,39272,Ee Jook Il Nom Eh Sarang
Enrique Iglesias,"Âu Mỹ,Pop,R&B / Soul",20075,Tired Of Being Sorry
James Morrison,"Âu Mỹ,Pop",30227,Wonderful World
Backstreet Boys,"Âu Mỹ,Pop",2100002,As Long As You Love Me
Janet Jackson,"Pop,Âu Mỹ",13204,Doesn't Really Matter
Ashanti,"Âu Mỹ,R&B / Soul",27029,The Way That I Love You
The White Stripes,"Âu Mỹ,Rock",8770,You Don't Know What Love Is
Justin Bieber,"Âu Mỹ,Pop",862,All In
Justin Bieber,"Âu Mỹ,Pop",1029,Trust
Justin Bieber,"Âu Mỹ,Pop",1238,Been You
Justin Bieber,"Âu Mỹ,Pop",387,Children
Justin Bieber,"Âu Mỹ,Pop",5309,Purpose
"Skrillex,Diplo","Âu Mỹ,Pop,Electronic / Dance",786,Where Are U Now
Groove Coverage,"Electronic / Dance,Âu Mỹ",82395,Because I Love You
Justin Bieber,"Âu Mỹ,Pop",747,Get Used To Me
"Justin Bieber,Nas","Âu Mỹ,Pop",580,We Are
"Justin Bieber,Travis Scott","Âu Mỹ,Pop",324,No Sense
"Justin Bieber,Big Sean","Âu Mỹ,Pop",713,No Pressure
ABBA,,194402,Dancing Queen.
Justin Bieber,"Âu Mỹ,Pop",740,Life Is Worth Living
Romeo et Julliette,"Âu Mỹ,Pop",349977,Les Rois Du Monde
Elton John,"Âu Mỹ,Pop",69089,Sorry Seems To Be The Hardest Word
Madonna,"Âu Mỹ,Pop",162496,Hung Up
Fall Out Boy,,8241,I'm Like A Lawyer With The Way I'm Always...
Shakin' Stevens,"Âu Mỹ,Rock",4188565,Because I Love You
John Lennon,"Âu Mỹ,Rock",203849,Imagine
Sugababes,"Âu Mỹ,Pop",13337,Denial
Kid Rock,"Âu Mỹ,Country,Rock",18804,All Summer Long
Queen,"Âu Mỹ,Rock",50277,Bohemian Rhapsody
Jimmy Page,"Âu Mỹ,Pop",88905,A Shoulder To Cry On
The Beatles,"Âu Mỹ,Pop",378098,Yesterday
ABBA,Âu Mỹ,3995611,Happy New Year
Modern Talking,"Âu Mỹ,Pop",268485,"You're My Heart, You're My Soul"
Guns N' Roses,"Âu Mỹ,Rock",383166,Don't Cry
Daniel Powter,"Âu Mỹ,Pop",2114941,Bad Day
Justin Timberlake,"Pop,Âu Mỹ,Electronic / Dance,R&B / Soul",991284,What Goes Around.../...Comes Around
Bravo All Stars,"Âu Mỹ,Pop",209716,Let The Music Heal Your Soul
Helloween,"Âu Mỹ,Rock",60328,Forever & One
Eagles,"Âu Mỹ,Rock",239662,Hotel California
Michael Jackson,"Âu Mỹ,Pop",300489,You Are Not Alone
Shayne Ward,"Pop,Âu Mỹ",6858132,No Promises
"Air Supply,Glenn Medeiros","Âu Mỹ,Pop",3379619,Nothing Gonna's Change My Love For You
Justin Bieber,"Âu Mỹ,Pop",1955,Mark My Words
"Steve Aoki,Linkin Park","Âu Mỹ,Electronic / Dance",13001,Darker Than Blood
"Zedd,Jon Bellion","Âu Mỹ,Electronic / Dance",3437,Beautiful Now (Dirty South Remix)
"Axwell,Sebstian Ingrosso","Âu Mỹ,Electronic / Dance",4611,Something New
Dream Dance,"Âu Mỹ,Electronic / Dance",212054,River Flows In You
Mr. President,"Âu Mỹ,Electronic / Dance",175661,Coco Jambo
Degauss,"Âu Mỹ,Electronic / Dance,Trance / House / Techno",52607,Walking In The Sun (Renaissance Radio Edit)
"Pitbull,Jennifer Lopez","Âu Mỹ,Pop,Electronic / Dance",306719,We Are One (Ole Ola)
"Lady Gaga,Colby O'Donis","Âu Mỹ,Pop,Electronic / Dance",1420880,Just Dance
The Chainsmokers,"Âu Mỹ,Electronic / Dance",91268,#Selfie
"Rihanna,R3hab","Âu Mỹ,Electronic / Dance,Rap / Hip Hop",9965,Bitch Better Have My Money (R3Hab Remix)
Westlife,"Âu Mỹ,Pop,Electronic / Dance",699816,If I Let You Go
"Martin Garrix,Matisse & Sadko","Âu Mỹ,Electronic / Dance",10369,Dragon
Nhiều nghệ sĩ,"Âu Mỹ,Electronic / Dance",5898,Hey Mama
"Justin Bieber,J Balvin","Âu Mỹ,Pop,Electronic / Dance",2155,Sorry (Latino Remix)
Boney M,"Âu Mỹ,Pop,Electronic / Dance",426449,Daddy Cool
Ricky J,"Âu Mỹ,Electronic / Dance",3069943,Where Have You Gone
"Ariana Grande,Zedd","Âu Mỹ,Pop,Electronic / Dance",356449,Break Free
BWO,"Âu Mỹ,Pop,Electronic / Dance",1116567,Sunshine In The Rain
"Zedd,Matthew Koma","Âu Mỹ,Electronic / Dance",56306,Spectrum
Skrillex,"Âu Mỹ,Electronic / Dance",5194,Bangarang
"David Guetta,Usher","Electronic / Dance,Âu Mỹ",2515216,Without You
Galantis,"Âu Mỹ,Electronic / Dance",16384,Runaway (U & I)
"Martin Garrix,Jay Hardway","Âu Mỹ,Electronic / Dance",37405,Wizard
"Felix Jaehn,Jasmine Thompson","Âu Mỹ,Electronic / Dance",11440,Ain't Nobody (Loves Me Better)
Nhiều nghệ sĩ,"Âu Mỹ,Electronic / Dance",7718,Sun Goes Down
Aqua,"Âu Mỹ,Pop,Electronic / Dance",546115,Barbie Girl
Martin Garrix,"Âu Mỹ,Electronic / Dance",15883,Ultra Music Festival Miami 2015 (Live Martin...
Tiggy,"Âu Mỹ,Pop,Electronic / Dance",524315,Why
Lady Gaga,"Âu Mỹ,Pop,Electronic / Dance",1578584,Paparazzi
Various Artists,"Electronic / Dance,Âu Mỹ",187954,"Boom, Boom, Boom, Boom"
Maroon 5,"Âu Mỹ,Pop,Electronic / Dance",28435,Animals (Gryffin Remix)
Shakira,"Âu Mỹ,Pop,Electronic / Dance",245463,Waka Waka (This Time For Africa)
Maroon 5,"Âu Mỹ,Pop,Electronic / Dance",34350,Maps (Slaptop Remix)
Joy,"Âu Mỹ,Electronic / Dance",1315286,Touch By Touch
"David Guetta,Nicki Minaj","Electronic / Dance,Âu Mỹ",2818411,Turn Me On
"Steve Aoki,Chris Lake","Âu Mỹ,Electronic / Dance",60697,Boneless
Adele,"Âu Mỹ,Pop,Electronic / Dance",3664,Hello (Dash Berlin Remix)
Ahrix,"Âu Mỹ,Electronic / Dance",35304,Reborn
Ke$ha,"Âu Mỹ,Electronic / Dance",4399194,Tik Tok
Martin Garrix,"Âu Mỹ,Electronic / Dance",5397,Poison
Ann Wilson,"Âu Mỹ,Electronic / Dance",1620888,La La Love On My Mind
Boney M,"Âu Mỹ,Pop,Electronic / Dance",649351,Bahama Mama
Lady Gaga,"Âu Mỹ,Pop,Electronic / Dance",3000770,Poker Face
"Wiz Khalifa,Charlie Puth","Âu Mỹ,Pop,Electronic / Dance",34250,See You Again (Absence Remix)
"Martin Garrix,Usher","Âu Mỹ,Electronic / Dance",47721,Don't Look Down
"The Chainsmokers,Rozes","Âu Mỹ,Electronic / Dance",18996,Roses
Avicii,"Âu Mỹ,Electronic / Dance",137690,The Nights
Crazy Frog,"Âu Mỹ,Electronic / Dance",533291,We Wish You A Merry Christmas
"Major Lazer,DJ Snake","Âu Mỹ,Electronic / Dance",16865,Lean On
DJ Tisad,"Âu Mỹ,Electronic / Dance",4205249,Nonstop
Nhiều nghệ sĩ,"Âu Mỹ,Electronic / Dance",251000,Hey Mama
Redfoo,"Âu Mỹ,Pop,Electronic / Dance",285316,New Thang
"DJ Snake,AlunaGeorge","Âu Mỹ,Electronic / Dance",122567,You Know You Like It
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",23,Không Bao Giờ Quên Em
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",3,Được Tin Em Lấy Chồng
Various Artists,"Âu Mỹ,Electronic / Dance",71918,Nhạc Chuông iPhone Remix
Westlife,"Âu Mỹ,Pop,Electronic / Dance",939452,My Love
"Martin Garrix,Dimitri Vegas & Like Mike","Âu Mỹ,Electronic / Dance",289875,Tremor
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",91,Cay Đắng Tình Đời
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",5,Bông Ô Môi
Hứa Thanh Dung,"Việt Nam,Nhạc Trẻ",238,Không Phải Yêu
Hứa Thanh Dung,"Việt Nam,Nhạc Trẻ",188,Chỉ Vì Yêu
Nguyễn Duy Idol,"Việt Nam,Nhạc Trẻ",13741,Khoảng Cách 12h
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",38,Bài Thánh Ca Buồn
Hứa Thanh Dung,"Việt Nam,Nhạc Trẻ",736,Nơi Em Chỉ Là
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",29,Mùa Đông Về Chưa Em
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",27,Tôi Chưa Có Mùa Xuân
Duy Sang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",18,Trộm Nhìn Nhau
Phương Thế Luân,"Việt Nam,Nhạc Trẻ",62,Em Sẽ Buồn Hơn Tôi
Lê Sơn,"Việt Nam,Nhạc Trữ Tình",129,Không Bao Giờ Quên Em
Lê Sơn,"Việt Nam,Nhạc Trẻ",52,Để Nhớ Một Thời Ta Đã Yêu
Sky Nguyễn,"Việt Nam,Nhạc Đạo",11247,Chúa Chăn Nuôi Tôi
Lê Sơn,"Việt Nam,Nhạc Trữ Tình",78,Xin Em Đừng Khóc Vu Quy
Lê Sơn,"Việt Nam,Nhạc Trữ Tình",45,Về Đâu Mái Tóc Người Thương
Lê Sơn,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",130,Cám Ơn Mẹ
Sky Nguyễn,"Việt Nam,Nhạc Đạo",23,Cầu Cho Cha Mẹ (Beat)
Sky Nguyễn,"Việt Nam,Nhạc Đạo",12737,Cầu Cho Cha Mẹ
Sky Nguyễn,"Việt Nam,Nhạc Đạo",11734,Con Chỉ Là Tạo Vật
Sky Nguyễn,"Việt Nam,Nhạc Đạo",16,Chúa Chăn Nuôi Tôi (beat)
Đại Nhân,"Việt Nam,Nhạc Trẻ",43,Hết (Beat)
Đại Nhân,"Việt Nam,Nhạc Trẻ",1289,Hết
Hợp Ca,"Việt Nam,Nhạc Trẻ",155,Chúc Mừng Năm Mới (Happy New Year)
Chung Thương,"Việt Nam,Nhạc Trẻ",150,Em Không Muốn Anh Tổn Thương
Kelvin Khánh,"Việt Nam,Nhạc Trẻ",13358,Em Từng Nói
Kelvin Khánh,"Việt Nam,Nhạc Trẻ",32818,Tình Yêu Không Dành Cho Ba Ngưòi
Kelvin Khánh,"Việt Nam,Nhạc Trẻ",6998,Anh Không Muốn Ra Đi
Addy Trần,"Việt Nam,Nhạc Trẻ",817,Tròn Vuông Méo
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",206,Craze (Beat)
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",613,Craze (Acapella Version)
Addy Trần,"Việt Nam,Nhạc Trẻ",109,Tròn Vuông Méo (Original Cut)
Khánh Phương,"Việt Nam,Nhạc Trẻ",2000,Chiếc Khăn Gió Ấm (Remix)
Khưu Huy Vũ,"Việt Nam,Nhạc Trữ Tình",36,Sầu Lẻ Bóng
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",3211,Craze
Khưu Huy Vũ,"Việt Nam,Nhạc Trữ Tình",120,Hoa Tím Người Xưa
NQP,"Việt Nam,Nhạc Trẻ,Rap Việt",478,Mặc Kệ Em Đó
Bé Bùi Hà My,"Việt Nam,Nhạc Trẻ",385,Ngày Hôm Qua
Bé Bùi Hà My,"Việt Nam,Nhạc Trẻ",145,Say You Do (Cover Beat)
Hàn Khởi,"Việt Nam,Nhạc Trẻ",422,Tell Me Why
The Passion Band,"Việt Nam,Nhạc Trẻ",8,Mashup Nóng
Thomas Rhett,"Âu Mỹ,Country",4415,Die A Happy Man
"Snakehips,Tinashe","Âu Mỹ,Electronic / Dance",62,All My Friends
"Yellow Claw,Ty Dolla $ign","Âu Mỹ,Electronic / Dance",17,In My Room
"Who Is Fancy,Meghan Trainor","Âu Mỹ,Pop",2413,Boys Like You
Shawn Mendes,"Âu Mỹ,Pop",231659,Stitches
"Rudimental,Ed Sheeran","Âu Mỹ,Electronic / Dance",2129,Lay It All On Me
Fletcher,"Âu Mỹ,Pop",4,Live Young Die Free
The Passion Band,"Việt Nam,Nhạc Trẻ",2,Giáng Sinh
The Passion Band,"Việt Nam,Nhạc Trẻ",2,Mashup Yêu
Bé Bùi Hà My,"Việt Nam,Nhạc Trẻ",139,Như Loài Mèo
"Charlie Puth,Meghan Trainor","Âu Mỹ,Pop",214610,Marvin Gaye
Little Mix,"Âu Mỹ,Pop",11021,Love Me Like You
Maroon 5,"Âu Mỹ,Pop",319003,Feelings
5 Seconds Of Summer,"Âu Mỹ,Pop,Rock",794,Hey Everybody!
Maroon 5,"Âu Mỹ,Pop,Rock",211833,This Love
"Zunny Trần,Binz","Việt Nam,Nhạc Trẻ,Rap Việt",641926,Với Lấy
Ed Sheeran,"Âu Mỹ,Pop",6362,I Will Take You Home
Travis Scott,"Âu Mỹ,Rap / Hip Hop",1544,Antidote
Little Mix,"Âu Mỹ,Pop",25279,Black Magic
Carly Rae Jepsen,"Âu Mỹ,Pop",1278,Last Christmas
Sam Hunt,"Âu Mỹ,Country,Pop",984,Break Up In A Small Town
Drake,"Âu Mỹ,Rap / Hip Hop",177384,Hotline Bling
The Weeknd,"Âu Mỹ,Pop",423760,The Hills
"R. City,Adam Levine","Âu Mỹ,Pop",319632,Locked Away
One Direction,"Âu Mỹ,Pop",76771,Perfect
Alessia Cara,"Âu Mỹ,Pop",11178,Here
Tory Lanez,"Âu Mỹ,Rap / Hip Hop",125,Say It
Post Malone,"Âu Mỹ,Rap / Hip Hop",760,White Iverson
Chris Young,"Âu Mỹ,Pop",421,I'm Comin' Over
Hailee Steinfeld,"Âu Mỹ,Pop",22662,Love Myself
"Diplo,Sleepy Tom","Âu Mỹ,Electronic / Dance",672,Be Right There
Gwen Stefani,"Âu Mỹ,Pop",1633,Used To Love You
"Meghan Trainor,John Legend","Âu Mỹ,Pop",225720,Like I'm Gonna Lose You
"Nelly,Jeremih","Âu Mỹ,Rap / Hip Hop",327,The Fix
The Weeknd,"Âu Mỹ,R&B / Soul",440,Real Life
Charlie Puth,"Âu Mỹ,Pop",84109,One Call Away
Zara Larsson,"Âu Mỹ,Pop",825,Lush Life
Trần Mỹ Ngọc,"Việt Nam,Nhạc Trẻ",106039,Yêu Một Người Chẳng Của Riêng Mình
Zara Larsson,"Âu Mỹ,Pop",38667,Uncover
Nam Hee,"Việt Nam,Nhạc Trẻ",9522,Noel Nhớ Người
Zara Larsson,"Âu Mỹ,Pop",211,It's A Wrap
Minh Vương M4U,"Việt Nam,Nhạc Trẻ",333951,Dù Không Là Định Mệnh
Eden xo,"Âu Mỹ,Pop",4936,The Weekend
Khởi My,"Việt Nam,Nhạc Trẻ",6946246,Lâu Rồi
Quang Hà,"Việt Nam,Nhạc Trẻ",21482,Khóc Hết Nước Mắt
Phan Mỹ Thần,"Đài Loan,Hoa Ngữ",840,我曾用心爱着你/ Em Đã Từng Thật Lòng Yêu Anh
Bằng Cường,"Việt Nam,Nhạc Trẻ",514453,Mùa Đông
HKT,"Việt Nam,Nhạc Trẻ",996781,Bye Bye Bye
"Hà Anh Tuấn,Phương Linh","Việt Nam,Nhạc Trẻ",318246,Giọt Buồn Để Lại
Hồ Quang Hiếu,"Việt Nam,Nhạc Trẻ",4509614,Chỉ Là Anh Đang Mơ
Zara Larsson,"Âu Mỹ,Pop",605,Carry You Home
Vương Anh Tú,"Việt Nam,Nhạc Trẻ",959410,Ký Ức Đượm Buồn
Zara Larsson,"Âu Mỹ,Pop",14145,Uncover
"The Weeknd,Eminem","Âu Mỹ,R&B / Soul",5409,The Hills (Remix)
"Disclosure,The Weeknd","Âu Mỹ,Electronic / Dance",582,Nocturnal
The Weeknd,"Âu Mỹ,R&B / Soul",449,In The Night
"ZHU,Skrillex","Âu Mỹ,Electronic / Dance",404,Working For It
The Weeknd,"Âu Mỹ,R&B / Soul",285,As You Are
Nelly,"Âu Mỹ,Rap / Hip Hop",839,Hey Porsche
The Weeknd,"Âu Mỹ,R&B / Soul",623,Shameless
"Jeremih,Flo Rida","Âu Mỹ,R&B / Soul",1632,Tonight Belongs To U!
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",1797844,Gấu Ở Đâu Khi Gió Đông Về
The Weeknd,"Âu Mỹ,R&B / Soul",233,Acquainted
Phương Thiên Hoàng,"Việt Nam,Nhạc Trẻ",21927,Gấu Chưa Có Gió Đông Đã Về
Hoàng Ka,"Việt Nam,Nhạc Trẻ",111256,Gấu Chưa Có Mà Gió Đông Đã Về
Cao Tùng Anh,"Việt Nam,Nhạc Trẻ",39393,Hai Ta Sẽ Một Nhà
Phạm Trưởng,"Việt Nam,Nhạc Trẻ",1265051,Noel Buồn
Tuấn Hưng,"Việt Nam,Nhạc Trẻ",800423,Giáng Sinh Và Nỗi Cô Đơn
"MR A,Hoàng Tôn","Việt Nam,Nhạc Trẻ",3109563,12 (December)
Quang Hà,"Việt Nam,Nhạc Trẻ",14010,Bài Thánh Ca Buồn
Triệu Lộc,"Việt Nam,Nhạc Trẻ",94329,Noel Chia Xa
Hương Tràm,"Việt Nam,Nhạc Trẻ",1757569,Nhớ Anh Mùa Đông
Hari Won,"Việt Nam,Nhạc Trẻ",3076598,Hoa Tuyết
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",162335,Giáng Sinh Không Nhà
Phạm Trưởng,"Việt Nam,Nhạc Trẻ",5823008,Trang Giấy Trắng
Phạm Trưởng,"Việt Nam,Nhạc Trẻ",13250163,Đắng Môi
Minh Vương M4U,"Việt Nam,Nhạc Trẻ",3215801,Giáng Sinh Cuối
Hằng BingBoong,"Việt Nam,Nhạc Trẻ",145966,Chờ Ai Đêm Giáng Sinh
"Hà Lê,Phúc Bồ","Việt Nam,Nhạc Trẻ,Rap Việt",5561677,Đông Cuối
Hồ Quỳnh Hương,"Việt Nam,Nhạc Trẻ",134252,Nỗi Nhớ Anh Mùa Đông
Tuấn Hưng,"Việt Nam,Nhạc Trẻ",1677825,Vết Nhơ
Various Artists,Hàn Quốc,154232,Snow Flower
Tuấn Hưng,"Việt Nam,Nhạc Trẻ,Nhạc Dance",495659,Nắm Lấy Tay Anh (Remix)
Hồ Quỳnh Hương,"Nhạc Trẻ,Việt Nam",4156432,Căn Phòng Mưa Rơi
Hồ Quỳnh Hương,"Nhạc Trẻ,Việt Nam",9182363,Hoang Mang
Hiền Thục,"Nhạc Trẻ,Việt Nam",4655477,Mơ Một Hạnh Phúc
Hồ Quỳnh Hương,"Việt Nam,Nhạc Trẻ",7704863,Mưa Tình Yêu
Hồ Quỳnh Hương,"Nhạc Trẻ,Việt Nam",3849043,Và Em Chờ Anh
Hồng Mơ,"Việt Nam,Nhạc Trẻ",37007,Hoa Tuyết
Phan Mạnh Quỳnh,"Việt Nam,Nhạc Trẻ",436445,Giấc Mơ Mang Em Đi
Hari Won,"Việt Nam,Nhạc Trẻ",128924,Hoa Tuyết (Beat)
Na Lee,"Việt Nam,Nhạc Trẻ",27355,Hoa Tuyết
Hari Won,"Việt Nam,Nhạc Trẻ,Nhạc Dance",147765,Hương Đêm Bay Xa (DJ Minh Anh Tropical Remix)
Hương Tràm,"Việt Nam,Nhạc Trẻ",2385457,Như Chưa Bắt Đầu
Hayley Westenra,,165647,Snow Flowers (English Version)
Hương Tràm,"Việt Nam,Nhạc Trẻ",2630460,Vì Anh
Hương Tràm,"Việt Nam,Nhạc Trẻ",160711,Em Vẫn Chờ
Bảo Thy,"Việt Nam,Nhạc Trẻ",2178346,Sorry
Hương Tràm,"Việt Nam,Nhạc Trẻ",1510626,Trăng Dưới Chân Mình
Phạm Quỳnh Anh,"Việt Nam,Nhạc Trẻ,Nhạc Phim",2765833,Buổi Chiều Hôm Ấy (Thần Tượng OST)
Kay Trần,"Việt Nam,Nhạc Trẻ",982915,Noel Ế
"Đàm Vĩnh Hưng,Thái Châu","Nhạc Trữ Tình,Việt Nam",345658,Bài Thánh Ca Buồn
Hoàng Bách,"Việt Nam,Nhạc Trẻ",1223198,Tàn Phai Giấc Mơ
Hoàng Bách,"Việt Nam,Nhạc Trẻ",4090349,Vệt Nắng Cuối Trời
"Cẩm Ly,Quốc Đại","Việt Nam,Nhạc Trữ Tình",385346,Bài Thánh Ca Buồn
