singers,genres,total_play,title
Nguyên Khôi,"Việt Nam,Nhạc Trẻ",1196678,Anh Đâu Định Khóc (Remix)
Uyên Trang,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",24101,Thương Kiếp Đò Xuôi
Lưu Hương Giang,"Việt Nam,Nhạc Trẻ",209389,Get High
Quách Tuấn Du,"Việt Nam,Nhạc Trẻ",13458,Còn Gì Mà Nhớ
La Thăng (Huy Nam & Huy Khánh),"Việt Nam,Nhạc Trẻ",1190499,Sự Thật Trong Em
Trúc Nhân,"Việt Nam,Nhạc Trẻ",7207029,Thật Bất Ngờ
Chí Thiện,"Việt Nam,Nhạc Trẻ",731630,Đừng Lấy Lý Do
Nguyễn Hồng Ân,"Việt Nam,Nhạc Trẻ",16274,Yêu Lắm Việt Nam Ơi
Thảo Trang,"Việt Nam,Nhạc Trẻ",9491,"Mashup: Born This Way, Applause"
Hà Anh,"Việt Nam,Nhạc Trẻ",5077929,Không Thuộc Về Nhau
Khưu Huy Vũ,"Việt Nam,Nhạc Trữ Tình,Nhạc Quê Hương",92412,Trai Quê
Kyo York,"Việt Nam,Nhạc Trẻ",1358767,Cho Những Điều Đã Qua
Emily,"Việt Nam,Nhạc Trẻ",1967838,Sẽ Chỉ Là Mơ
Sĩ Thanh,"Việt Nam,Nhạc Trẻ",1107656,Mùa Yêu Cũ
Nguyên Khôi,"Việt Nam,Nhạc Trẻ",16191,Hương Vị Tình (Remix)
Nam Du,"Việt Nam,Nhạc Trẻ",2393722,Còn Gì Khi Bước Qua Nhau
Vũ Thảo My,"Việt Nam,Nhạc Trẻ",29146,Say (Phúc Bồ Remix)
Hằng BingBoong,"Việt Nam,Nhạc Trẻ",498711,Tan Vào Nhau Mãi
Ciara,"Âu Mỹ,R&B / Soul",3280,Dance Like We’re Making Love
"Natalie La Rose,Jeremih","Âu Mỹ,R&B / Soul",78167,Somebody
"The Weeknd,Nicki Minaj","Âu Mỹ,R&B / Soul",1187,The Hills (Remix)
Usher,"Âu Mỹ,R&B / Soul",900100,Scream
"Destiny's Child,T.I.","Âu Mỹ,R&B / Soul",860,Soldier
"Timbaland,Keri Hilson","Âu Mỹ,Pop,Rap / Hip Hop,R&B / Soul",238471,The Way I Are
Trịnh Thiên Ân,"Việt Nam,Nhạc Trẻ",1089065,Không Thể Làm Khác Được
Tiêu Châu Như Quỳnh,"Việt Nam,Nhạc Trẻ",63803,Trôi Về Ngày Cũ
Vũ Cát Tường,"Việt Nam,Nhạc Trẻ",2101066,Anh Và Anh
Hồ Vĩnh Khoa,"Việt Nam,Nhạc Trẻ",3099,Secret Lover (Vietnamese Version)
Chí Thiện,"Việt Nam,Nhạc Trẻ",19540,Nhút Nhát
Nathan Lee,"Việt Nam,Nhạc Trẻ",10702117,MDD
Hà Anh Tuấn,"Việt Nam,Nhạc Trẻ",440478,Ngày Hứng Khởi
Nam Cường,"Việt Nam,Nhạc Trẻ,Nhạc Dance",31823,Give It To Me
Taio Cruz,"Âu Mỹ,R&B / Soul",604241,Break Your Heart
Lương Bích Hữu,"Việt Nam,Nhạc Trẻ",568822,Đến Sau Phải Lau Nước Mắt (DJ Phơ Nguyễn)
"Dương Hoàng Yến,LEG","Việt Nam,Nhạc Trẻ",53372,Cú Hích Trên Không
"Quang Dũng,Thanh Thảo","Việt Nam,Nhạc Trẻ",1659769,Đi Về Phía Thinh Lặng
Bee.T,"Việt Nam,Nhạc Trẻ",237982,Buông Tay
Trần Tuấn Lương,"Việt Nam,Nhạc Trẻ",20845,Phút Ban Đầu
Mandy Thanh Trúc,"Việt Nam,Nhạc Trẻ",5049,Dường Như
"Lê Việt Anh,Ái Phương","Việt Nam,Nhạc Trẻ",50841,Trong Giấc Mơ Đêm Qua
Hương Tràm,"Việt Nam,Nhạc Trẻ",13583019,Người Từng Yêu Anh Rất Sâu Nặng
"Chí Thiện,Bé Bảo An","Việt Nam,Nhạc Trẻ",41504,Football Number 1
"Christina Aguilera,Alicia Keys","Âu Mỹ,Pop,Rap / Hip Hop,R&B / Soul",384816,Impossible
Đình Bảo,"Việt Nam,Nhạc Trữ Tình",16342,Cuộc Tình Đã Mất
Giang Hồng Ngọc,"Việt Nam,Nhạc Trẻ",23299,Cỏ Và Mưa
Christina Aguilera,"Âu Mỹ,Pop,Blues / Jazz,R&B / Soul",240448,Hurt
Gwen Stefani,"Âu Mỹ,Pop,R&B / Soul",542661,4 In The Morning
Diana Ross,"Âu Mỹ,Pop,R&B / Soul",85714,If We Hold On Together
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",173602,Vì Khi Đã Yêu
Air Supply,"Âu Mỹ,Pop,R&B / Soul",188589,All Out Of Love
"Mariah Carey,Whitney Houston","R&B / Soul,Âu Mỹ",1596024,When You Believe
Tinashe,"Âu Mỹ,R&B / Soul",14389,All Hands On Deck
Dương Triệu Vũ,"Việt Nam,Nhạc Trẻ",2452451,Ngày Gặp Lại
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",1355091,Rẽ Lối
Trần Thu Hà,"Việt Nam,Nhạc Trẻ",88506,Giấc Mơ Đã Qua
Đông Nhi,"Việt Nam,Nhạc Trẻ,Nhạc Dance",292330,Taxi
Hamlet Trương,"Việt Nam,Nhạc Trẻ",1213397,Tủi Thân Bật Khóc
Lương Bích Hữu,"Việt Nam,Nhạc Trẻ",902279,Định Mệnh Phải Không Anh
Vũ Duy Khánh,"Việt Nam,Nhạc Trẻ",3545850,Ta Đã Từng
Meghan Trainor,"Âu Mỹ,Pop",806350,All About That Bass
Chris Brown,"Âu Mỹ,R&B / Soul",968824,Don't Wake Me Up
Jason DeRulo,"Âu Mỹ,R&B / Soul",54596,Stupid Love
Janet Jackson,"Pop,Âu Mỹ,R&B / Soul",12417,Come Back To Me
"Akon,Eminem","Âu Mỹ,Rap / Hip Hop,R&B / Soul",73849,Smack That (Dirty)
Rihanna,"Âu Mỹ,Pop,R&B / Soul",1572365,S&M
Hồ Quang Hiếu,"Việt Nam,Nhạc Trẻ",10883579,Đừng Bắt Anh Mạnh Mẽ
Thủy Tiên,"Việt Nam,Nhạc Trẻ",1117731,Sài Gòn Bận Lắm
Jessie J,"Pop,Âu Mỹ",5945182,Price Tag
Chris Brown,"Âu Mỹ,Pop,R&B / Soul",1228096,Turn Up The Music
Mây Trắng,"Việt Nam,Nhạc Trẻ",51492,Go Away
Whitney Houston,"Âu Mỹ,Pop,R&B / Soul",258344,When You Believe
Demi Lovato,"Âu Mỹ,Pop,Nhạc Phim",2299128,Let It Go
Akon,"Âu Mỹ,Rap / Hip Hop,R&B / Soul",190941,Don't Matter
Lương Bích Hữu,"Việt Nam,Nhạc Trẻ",8014624,Đến Sau Phải Lau Nước Mắt
Jason DeRulo,"R&B / Soul,Âu Mỹ",395458,It Girl
Jason Derulo,"Âu Mỹ,R&B / Soul",4435,Cheyenne
"Eminem,Rihanna","Âu Mỹ,Pop,Rap / Hip Hop",1544083,Love The Way You Lie
Jason DeRulo,"Âu Mỹ,R&B / Soul",69391,Marry Me
Ashthon Jones,"R&B / Soul,Âu Mỹ",30566,When You Tell Me That You Love Me
Ne-Yo,"Âu Mỹ,Pop,R&B / Soul",58610,So Sick
One Direction,"Âu Mỹ,Pop",8547522,What Makes You Beautiful
Trademark,"Pop,Âu Mỹ",70821,Miss You Finally
Alexander Rybak,"Âu Mỹ,Pop",272946,I'm In Love
Bruno Mars,"Pop,Âu Mỹ",2837728,Just The Way You Are
Lady Antebellum,"Country,Âu Mỹ",1310657,Need You Now
Faith Evans,"Âu Mỹ,R&B / Soul",5462,Worth It
Trey Songz,"R&B / Soul,Âu Mỹ",1006,Love Me Better
"Kimmese,Antoneus Maximus","Việt Nam,Nhạc Trẻ,Âu Mỹ,R&B / Soul",1915967,Emotions
Sean Kingston,"Âu Mỹ,Pop,Rap / Hip Hop,R&B / Soul",1017009,Beautiful Girls
Peter Andre,"Âu Mỹ,Pop",23741,Perfect Night
911,"Electronic / Dance,Âu Mỹ",40641,Day We Find Love
Ronan Keating,"Âu Mỹ,Rock",237390,If Tomorrow Never Comes
Charice,"Pop,Âu Mỹ",110405,Far As The Sky
Westlife,"Âu Mỹ,Pop",687712,All Out Of Love
"Brian McFadden,Delta Goodrem",,101287,Almost Here
Michael Jackson,"Âu Mỹ,Pop,R&B / Soul",540599,Beat It.
Rihanna,"Âu Mỹ,Pop,R&B / Soul",758816,California King Bed
Trey Songz,"Âu Mỹ,R&B / Soul",24531,Slow Motion
Akon,"Âu Mỹ,Rap / Hip Hop,R&B / Soul",643571,"Sorry, Blame It On Me"
"Jason DeRulo,2 Chainz","Âu Mỹ,R&B / Soul",350295,Talk Dirty
Lupe Fiasco,"R&B / Soul,Âu Mỹ",536410,The Show Goes On
Cascada,"Âu Mỹ,R&B / Soul",299123,Bad Boy
Akon,"Âu Mỹ,Rap / Hip Hop,R&B / Soul",608345,Lonely
Shayne Ward,"Âu Mỹ,Pop",6626386,Breathless
Alexander Rybak,"Âu Mỹ,Pop",63260,Oab
Daniel Bedingfield,"Âu Mỹ,Pop",340619,If You're Not The One
Pussycat Dolls,"Pop,Âu Mỹ,R&B / Soul",89222,Happily Ever After
Aaron Carter,"Âu Mỹ,Pop",113838,I'm All About You
Delta Goodrem,"Âu Mỹ,Pop",82467,In This Life
Babyface,"Pop,Âu Mỹ",61252,Everytime I Close My Eyes
Bosson,,515554,One In A Million
Jessica Simpson,"Âu Mỹ,Pop",91640,I Wanna Love You Forever
Gabrielle,"Âu Mỹ,R&B / Soul",26077,Love Me Like You Do
'N Sync,"Pop,Âu Mỹ",197204,This I Promise You
Akon,"Âu Mỹ,R&B / Soul",65199,So Blue
Beyoncé,"Âu Mỹ,R&B / Soul",681372,If I Were A Boy
Alicia Keys,"Âu Mỹ,R&B / Soul",1254749,Girl On Fire
Stevie B,"Âu Mỹ,Pop",55890,Dream About You
Chris Brown,"Âu Mỹ,R&B / Soul",559676,Yeah 3X
Craig David,"R&B / Soul,Âu Mỹ",32650,Let Her Go
"Jason DeRulo,Snoop Dogg","Âu Mỹ,R&B / Soul",25016,Wiggle
"Justin Bieber,Ludacris","Âu Mỹ,Pop",3137808,Baby
Carly Rae Jepsen,"Âu Mỹ,Pop",540335,I Really Like You
Darren Hayes,"Âu Mỹ,Pop",220374,I Miss You
Westlife,"Âu Mỹ,Pop",322118,Nothing's Gonna Change My Love For You
Shayne Ward,"Pop,Âu Mỹ",6859270,No Promises
Bruno Mars,"Âu Mỹ,R&B / Soul",475435,Treasure
Rihanna,"Âu Mỹ,R&B / Soul",521341,Take A Bow
Trisha Yearwood,"Âu Mỹ,Pop",81952,I'll Still Love You More
"Jessie J,B.o.B","Âu Mỹ,R&B / Soul",1381467,Price Tag
Blue,"Pop,Âu Mỹ",181871,Love At First Sight
"Rihanna,Calvin Harris","Âu Mỹ,R&B / Soul",5036770,We Found Love
Beyoncé,"Âu Mỹ,R&B / Soul",1070579,Listen
"The Weeknd,Eminem","Âu Mỹ,R&B / Soul",5989,The Hills (Remix)
"Charlie Puth,Meghan Trainor","Âu Mỹ,Pop",220264,Marvin Gaye
"The Weeknd,Lana Del Rey","Âu Mỹ,R&B / Soul",11904,Prisoner
"The Weeknd,Ed Sheeran","Âu Mỹ,R&B / Soul",3859,Dark Times
Ed Sheeran,"Âu Mỹ,Pop",238681,Photograph
The Weeknd,"Âu Mỹ,R&B / Soul",3541,Angel
Westlife,"Âu Mỹ,Pop,Electronic / Dance",945343,My Love
Tata Young,"Pop,Âu Mỹ",335107,My Bloody Valentine
M2M,,1054054,Pretty Boy
A1,"Pop,Âu Mỹ",317620,Like A Rose
The Corrs,"Rock,Âu Mỹ",119585,Breathless
Michael Learns To Rock,"Pop,Âu Mỹ",6836571,Take Me To Your Heart
"Michael Bublé,Kelly Rowland","Âu Mỹ,Pop",493970,How Deep Is Your Love
Whitney Houston,"Âu Mỹ,Pop,R&B / Soul",1426226,I Will Always Love You
Richard Marx,"Pop,Âu Mỹ",384048,Right Here Waiting
Atomic Kitten,"Âu Mỹ,Pop",390703,Enternal Flame
"Usher,Pitbull","Âu Mỹ,Rap / Hip Hop,R&B / Soul",929703,DJ Got Us Fallin' In Love
Backstreet Boys,"Âu Mỹ,Pop",263886,I Need You Tonight
Auburn,"R&B / Soul,Âu Mỹ",602221,Perfect Two (Acoustic)
The Weeknd,"Âu Mỹ,R&B / Soul",1418,In The Night
The Weeknd,"Âu Mỹ,R&B / Soul",672,Shameless
The Weeknd,"Âu Mỹ,R&B / Soul",301,As You Are
The Weeknd,"Âu Mỹ,R&B / Soul",2078,Earned It (Fifty Shades Of Grey)
"Rihanna,Mikky Ekko","Âu Mỹ,R&B / Soul",444618,Stay
The Weeknd,"Âu Mỹ,R&B / Soul",243,Acquainted
"The Weeknd,Labrinth","Âu Mỹ,R&B / Soul",280,Losers
The Weeknd,"Âu Mỹ,R&B / Soul",228,Tell Your Friends
The Weeknd,"Âu Mỹ,R&B / Soul",483,Real Life
The Weeknd,"Âu Mỹ,R&B / Soul",595,Often
Ariana Grande,"Âu Mỹ,Pop",50779,Focus
"Meghan Trainor,John Legend","Âu Mỹ,Pop",241336,Like I'm Gonna Lose You
Trisha Yearwood,"Âu Mỹ,Pop",663879,How Do I Live
Savage Garden,"Âu Mỹ,Pop",13133,I Knew I Loved You
Westlife,"Âu Mỹ,Pop",3216840,My Love
Celine Dion,"Pop,Âu Mỹ",1026793,Because You Loved Me
Martina Mcbride,"Âu Mỹ,Pop",650679,Valentine
John Legend,"Âu Mỹ,R&B / Soul",526889,All Of Me
"Brandon Beal,Christopher","Âu Mỹ,Pop,Rap / Hip Hop",1126931,Twerk It Like Miley
Shane Filan,"Âu Mỹ,Pop",5080536,Beautiful In White
Redfoo,"Âu Mỹ,Pop,Electronic / Dance",299183,New Thang
Serebro,"Âu Mỹ,Pop",633665,Mi Mi Mi
Shayne Ward,"Pop,Âu Mỹ",24707372,Until You
"Adele,Rick Ross","Âu Mỹ,Pop",140676,Hello
Jessie J,"Âu Mỹ,Pop,Nhạc Phim",457047,Flashlight
The Weeknd,"Âu Mỹ,Pop",436234,The Hills
911,"Âu Mỹ,Pop",934859,I Do
"Michael W Smith,Mandisa","Âu Mỹ,Christian & Gospel",29,Christmas Day
Clay Aiken,"Âu Mỹ,Pop",257,Merry Christmas With Love
Sabrina Carpenter,"Âu Mỹ,Pop",244,Christmas The Whole Year Round
Enrique Iglesias,"Âu Mỹ,Pop",9316594,Why Not Me
LeAnn Rimes,"Âu Mỹ,Country",324,Today Is Christmas
Kylie Minogue,"Âu Mỹ,Pop",706,Every Day’s Like Christmas
Lưu Minh Tuấn,"Việt Nam,Nhạc Trẻ",3195,Dù Bạn Là Ai
Thảo Trang,"Việt Nam,Nhạc Trẻ",1150978,Sợ Yêu
Nguyễn Hồng Ân,"Việt Nam,Nhạc Trẻ",7343,Mashup Ký Ức
Bé Hà Vy,"Việt Nam,Nhạc Trẻ",7456,Lời Con Tim Tôi
Chu Bin,"Việt Nam,Nhạc Trẻ",18980,Anh Đã Thấy Hết
Hàn Khởi,"Việt Nam,Nhạc Trẻ",6510,Tell Me Why
Bé Hà Vy,"Việt Nam,Nhạc Trẻ",3414,Wildest Dreams (Cover)
Bé Hà Vy,"Việt Nam,Nhạc Trẻ",86444,Vết Mưa
Bé Hà Vy,"Việt Nam,Nhạc Trẻ",2221,See You Again (Cover)
Đinh Kiến Phong,"Việt Nam,Nhạc Trẻ",13808,Kẹt Xe
Hoàng Rapper,"Việt Nam,Nhạc Trẻ",7036,Love 29
"BigDaddy,Touliver","Việt Nam,Nhạc Trẻ,Nhạc Dance",72732,Về Đội Của Anh (Check Out Da Bass)
Bằng Cường,"Việt Nam,Nhạc Trẻ",1072026,Chắc Anh Sẽ Nhớ Em Nhiều
Lương Minh Trang,"Việt Nam,Nhạc Trẻ",1699093,Không Còn Cảm Giác (New Version)
Uyên Trang,"Việt Nam,Nhạc Trẻ",52411,Em Là Người Thứ Mấy
Phương Thanh,"Việt Nam,Nhạc Trẻ",4584,Đêm Lao Xao (New Version)
"Chí Thiện,Bé Bảo An","Việt Nam,Nhạc Trẻ",23898,Liên Khúc Giáng Sinh
"Yến Trang,Yến Nhi","Việt Nam,Nhạc Trẻ",201337,LK Tình Nồng
Vũ Thảo My,"Việt Nam,Nhạc Trẻ",7558,Một Ngày Mùa Đông
Tam Hổ,"Việt Nam,Nhạc Trẻ",691469,Buồn Tình
Trúc Nhân,"Việt Nam,Nhạc Trẻ",918167,Muốn Khóc Thật To
Bình Minh Vũ,"Việt Nam,Nhạc Trẻ",61280,I Miss Our Memories
Lê Kiều Như,"Việt Nam,Nhạc Trẻ",15373,Giọt Lệ Của Lá
Quốc Thiên,"Việt Nam,Nhạc Trẻ",1110812,Nhớ Đến Anh
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",39797,Craze
Bảo Uyên,"Việt Nam,Nhạc Trẻ",872328,Soái Ca (Super Hero)
"Lương Bằng Quang,Thu Thủy","Việt Nam,Nhạc Trẻ",363920,Lời Thề
Lương Gia Huy,"Việt Nam,Nhạc Trẻ",11698,Yêu Ảo
Sơn Ngọc Minh,"Việt Nam,Nhạc Trẻ",59391,Đừng Buồn Tôi Ơi
Trung Quân Idol,"Việt Nam,Nhạc Trẻ,Nhạc Dance",72742,Trái Đất Tròn Không Gì Là Không Thể (MastaL...
Nguyễn Đình Vũ,"Việt Nam,Nhạc Trẻ",3332586,Tha Thứ Cho Anh Em Nhé
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",274298,Khoảng Cách Cứ Xa
Hamlet Trương,"Việt Nam,Nhạc Trẻ",84420,Con Đường Của Gió
Hồng Nhung,"Việt Nam,Nhạc Trẻ",28642,Meal Time Is Fun Time
Đinh Kiến Phong,"Việt Nam,Nhạc Trẻ",7477,Liên Khúc Đinh Kiến Phong Remix 2015
The Men,"Việt Nam,Nhạc Trẻ",49280,Tình Nồng
Bình Minh Vũ,"Việt Nam,Nhạc Trẻ",582529,Yêu Người Không Thể Yêu
Cao Thái Sơn,"Việt Nam,Nhạc Trẻ",30318,Khi Sóng Gió Đi Qua
"Châu Đăng Khoa,Karik","Việt Nam,Nhạc Trẻ",5155,Craze (Acapella Version)
Karik,"Việt Nam,Nhạc Trẻ,Rap Việt",55597,Yêu Như Đúng Rồi
"Tăng Nhật Tuệ,Donny Xian","Việt Nam,Nhạc Trẻ",747888,Muốn Khóc Thật To (Piano Version)
The Men,"Việt Nam,Nhạc Trẻ",202747,Mãi Mãi Bên Em
Bảo Uyên,"Việt Nam,Nhạc Trẻ",87083,Soái Ca (Super Hero Acoustic)
Hari Won,"Việt Nam,Nhạc Trẻ",329846,Khóc (Korean Version)
Boyzone,"Âu Mỹ,Pop",2075623,Everyday I Love You
Westlife,"Pop,Âu Mỹ",11010497,My Love
Ataraxia,"Âu Mỹ,Rock",29,Pastorale
Imagine Dragons,"Âu Mỹ,Rock",998891,Radioactive
Lobo,"Âu Mỹ,Rock",4653,Me And You And A Dog Named Boo
Lobo,"Âu Mỹ,Rock",3128,There Ain't No Way
Modern Talking,"Pop,Âu Mỹ",929,Why Does It Feel So Good
Modern Talking,"Pop,Âu Mỹ",6488,Rain In My Heart
Randy Houser,"Âu Mỹ,Country",1789,Runnin' Outta Moonlight
Modern Talking,"Pop,Âu Mỹ",828,Send Me A Letter From Heaven
Modern Talking,"Pop,Âu Mỹ",883,New York City Girl
"Rocko,Future","Âu Mỹ,Rap / Hip Hop",2674,U.O.E.N.O.
Ylvis,"Âu Mỹ,Electronic / Dance",619502,The Fox
2 Chainz,"Âu Mỹ,Rap / Hip Hop",19879,I'm Different
Paramore,"Âu Mỹ,Rock",44252,Still Into You
Sara Bareilles,"Âu Mỹ,Pop",3580,Brave
"will.i.am,Justin Bieber","Âu Mỹ,Pop,Rap / Hip Hop",242320,#thatPOWER
Florida Georgia Line,"Âu Mỹ,Country",4731,Get Your Shine On
Hunter Hayes,"Âu Mỹ,Country",11737,Wanted
Cassadee Pope,"Âu Mỹ,Country",1576,I Am Invincible
Emeli Sande,"Âu Mỹ,R&B / Soul",33914,Next To Me
"Ace Hood,Future","Âu Mỹ,Rap / Hip Hop",4402,Bugatti
Lady Antebellum,"Âu Mỹ,Country",442,Downtown
"The Script,will.i.am","Âu Mỹ,Pop,Rock",836284,Hall Of Fame
Rascal Flatts,"Âu Mỹ,Country",21008,What Hurts The Most
Miranda Lambert,"Âu Mỹ,Country",10123,Mamas Broken Heart
Miguel,"Âu Mỹ,Rap / Hip Hop",2557,Adorn
"Olly Murs,Flo Rida","Âu Mỹ,Pop",4251,Troublemaker
Connie Francis,"Country,Âu Mỹ",10102,Never On Sunday
Ciara,"Âu Mỹ,R&B / Soul",12842,Body Party
Ne-Yo,"Âu Mỹ,Pop,R&B / Soul",699064,Let Me Love You (Until You Learn To Love Yourself)
"Mariah Carey,Miguel","Âu Mỹ,Pop",51041,#Beautiful
Kendrick Lamar,,169,Swimming Pools (Drank)
Blake Shelton,"Âu Mỹ,Country",51503,Sure Be Cool If You Did
Fun.,"Âu Mỹ,Indie",29353,Carry On
Luke Bryan,"Âu Mỹ,Country",14940,That's My Kind Of Night
Hunter Hayes,"Âu Mỹ,Country",11320,Everybody's Got Somebody But Me
John Lennon,"Âu Mỹ,Country",6474,Woman
Chris Young,"Âu Mỹ,Country",83,I Know A Guy
Carrie Underwood,"Âu Mỹ,Country",552973,Good Girl
Holly Henry,"Âu Mỹ,Country",10110,The Scientist (The Voice US 2013)
Luke Bryan,"Âu Mỹ,Country",92,Crash My Party
Rihanna,,8594,Pour It Up
Eminem,"Âu Mỹ,Rap / Hip Hop",110751,Berzerk
LeAnn Rimes,"Âu Mỹ,Country",3731,He Stopped Loving Her Today
Kelly Clarkson,"Âu Mỹ,Pop",1210658,Catch My Breath
Hunter Hayes,"Âu Mỹ,Country",12997,I Want Crazy
Flo Rida,"Âu Mỹ,Rap / Hip Hop",1503898,I Cry
Dolly Parton,"Âu Mỹ,Country,Pop",512,In The Good Old Days (When Times Were Bad)
Jason DeRulo,"Âu Mỹ,Pop",37571,The Other Side
Bob Wills,"Âu Mỹ,Country",17160,Twinkle Twinkle Little Star
Alabama,"Country,Âu Mỹ",146,Spin The Wheel
Bill Haley,"Country,Âu Mỹ,Rock",92,Chick Safari (Take 7 - False Start)
Of Monsters And Men,"Âu Mỹ,Indie",208242,Little Talks
George Strait,"Âu Mỹ,Country",110689,We Wish You A Merry Christmas
Carrie Underwood,"Âu Mỹ,Country,Pop",107128,"Jesus, Take The Wheel"
Garth Brooks,"Âu Mỹ,Country",7065,Don't Close Your Eyes
Phillip Phillips,"Âu Mỹ,Pop",105683,"Gone, Gone, Gone"
OneRepublic,"Âu Mỹ,Pop",1362949,Counting Stars
Ke$ha,"Âu Mỹ,Electronic / Dance",124650,Die Young
Alan Jackson,"Âu Mỹ,Country",104,North East Texas Woman
"Calvin Harris,Ellie Goulding","Âu Mỹ,Pop,Electronic / Dance",166664,I Need Your Love
"Blake Shelton,Pistol Annies","Âu Mỹ,Country",24991,Boys 'Round Here
"Wale,Tiara Thomas","Âu Mỹ,Rap / Hip Hop,R&B / Soul",9255,Bad
Mumford & Sons,"Âu Mỹ,Indie",2654,I Will Wait
Carrie Underwood,"Âu Mỹ,Country",760251,Twisted
Darius Rucker,"Âu Mỹ,Country",114,Good For A Good Time
Carrie Underwood,"Âu Mỹ,Country",233,What I Never Knew I Always Wanted
Pink,"Âu Mỹ,Pop,Rock",49300,Try
Simple Plan,"Âu Mỹ,Country,Pop",18640,Me Against The World
Tim McGraw,"Country,Âu Mỹ",4734,Let It Go
"Toby Keith,Willie Nelson","Âu Mỹ,Country",186,Beer For My Horses
Modern Talking,"Pop,Âu Mỹ",900,There's Something In The Air
Rascal Flatts,"Country,Âu Mỹ",62733,Life Is A Highway
Modern Talking,"Pop,Âu Mỹ",63959,I Need You Now
Darius Rucker,"Âu Mỹ,Country",6863,Wagon Wheel
Carrie Underwood,"Âu Mỹ,Country",140,Girl You Think I Am
Modern Talking,"Pop,Âu Mỹ",1400,For A Life Time
Modern Talking,"Pop,Âu Mỹ",104643,Run To You
Modern Talking,"Pop,Âu Mỹ",894,America
Modern Talking,"Pop,Âu Mỹ",1568,From Coast To Coast
Modern Talking,"Pop,Âu Mỹ",2062,Witchqueen Of Eldorado
Coldplay,"Âu Mỹ,Alternative",50,Up&Up
Coldplay,"Âu Mỹ,Alternative",15,Colour Spectrum
Coldplay,"Âu Mỹ,Alternative",77,Amazing Day
Coldplay,"Âu Mỹ,Alternative",13,Kaleidoscope
Coldplay,"Âu Mỹ,Alternative",62,Army Of One
Maroon 5,"Âu Mỹ,Pop",301568,Love Somebody
"Alicia Keys,Nicki Minaj","Âu Mỹ,R&B / Soul",23478,Girl On Fire (Inferno Version)
"J. Cole,Miguel","Âu Mỹ,Rap / Hip Hop",6871,Power Trip
"Macklemore & Ryan Lewis,Mary Lambert","Âu Mỹ,Pop",69352,Same Love
Nhiều nghệ sĩ,"Âu Mỹ,Rap / Hip Hop",8833,F**kin' Problems
"Justin Bieber,Nicki Minaj","Âu Mỹ,Pop",2272575,Beauty And A Beat
"Dolly Parton,Julio Iglesias","Âu Mỹ,Country,Pop",8403,When You Tell Me That You Love Me
Terri Clark,"Country,Âu Mỹ",2527,Wrecking Ball
Paul Anka,"Âu Mỹ,Country,Folk",51597,I Don't Like To Sleep Alone
Blue Rodeo,"Âu Mỹ,Country,Rock",4853,Crying Over You
Tim McGraw,"Âu Mỹ,Country",91911,Over And Over
Lee Brice,"Country,Âu Mỹ",881,Beautiful Every Time
Phillip Phillips,"Âu Mỹ,Country",32516,Home
Lana Del Rey,"Âu Mỹ,Indie",222286,Summertime Sadness
Easton Corbin,"Âu Mỹ,Country",3327,Are You With Me
"Calvin Harris,Florence Welch","Âu Mỹ,Indie",140396,Sweet Nothing
Modern Talking,"Pop,Âu Mỹ",2010,Cinderella Girl
Modern Talking,"Pop,Âu Mỹ",3964,SMS To My Heart
Coldplay,"Âu Mỹ,Alternative",251,Hymn For The Weekend
Modern Talking,"Pop,Âu Mỹ",5052,Win The Race
"Coldplay,Tove Lo","Âu Mỹ,Alternative",107,Fun
Modern Talking,"Pop,Âu Mỹ",3359,Last Exit To Brooklyn
Modern Talking,"Pop,Âu Mỹ",9161,Maria
Coldplay,"Âu Mỹ,Alternative",6,Birds
Coldplay,"Âu Mỹ,Alternative",76,Head Full Of Dreams
"Lil Wayne,Drake","Âu Mỹ,Rap / Hip Hop",868,Love Me
Maroon 5,"Âu Mỹ,Pop",1557265,One More Night
"Pitbull,Christina Aguilera","Âu Mỹ,Rap / Hip Hop",14328,Feel This Moment
Lady Gaga,"Âu Mỹ,Pop,Electronic / Dance",678370,Applause
Drake,"Âu Mỹ,Rap / Hip Hop",131153,Started From The Bottom
Taylor Henderson,"Âu Mỹ,Country",2469,Let Her Go
Drake,"Âu Mỹ,Rap / Hip Hop",349,Hold On We're Going Home
Maroon 5,"Âu Mỹ,Pop",935492,Daylight
Blue Rodeo,"Âu Mỹ,Country,Rock",2857,Where Are You Now
Capital Cities,"Âu Mỹ,Pop",159782,Safe And Sound
"Ariana Grande,Mac Miller","Âu Mỹ,Pop",204695,The Way
"Icona Pop,Charli XCX","Âu Mỹ,Electronic / Dance",6144,I Love It
Lady Antebellum,"Âu Mỹ,Country,Pop",24241,The First Noel
Luke Bryan,"Country,Âu Mỹ",21031,Apologize
Shania Twain,"Âu Mỹ,Country,Pop",102425,You're Still The One
Jo Dee Messina,"Âu Mỹ,Country",93291,Because You Love Me
Alan Jackson,"Âu Mỹ,Country",335,Ace of Hearts
Lobo,"Âu Mỹ,Rock",2512,The Caribbean Disco Show
