singers,genres,total_play,title
DJ,Thể Loại Khác,27,Nonstop 2015 - Hàng Bay - Thân Tặng Đám Ông Anh (DJ Dung Melody 97 Live Mix)
Maria Mena,Âu Mỹ khác,129,Better Than Nothing
Maria Mena,Âu Mỹ khác,95,Those Who Caved In
Maria Mena,Âu Mỹ khác,87,Crowded Train
Maria Mena,Âu Mỹ khác,125,Bye Bye
Maria Mena,Âu Mỹ khác,64,Pale People
Maria Mena,Âu Mỹ khác,79,They Smoke A Lot
Maria Mena,Âu Mỹ khác,629,Monday Morning
Maria Mena,Âu Mỹ khác,153,Sleep To Dream
Maria Mena,Âu Mỹ khác,145,Ugly
Beyonce,Pop,94181,7/11
Maria Mena,Âu Mỹ khác,173,Blame It On Me
Maria Mena,Âu Mỹ khác,89,My Lullaby
Maria Mena,Âu Mỹ khác,83,Free
Beyonce,Pop,77043,Pretty Hurts
Beyonce,Âu Mỹ khác,252156,"Crazy In Love (2014 Remix) (From The ""Fifty Shades Of Grey"" Soundtrack)"
Beyonce,Âu Mỹ khác,189268,Single Ladies
Hamlet Trương,Nhạc Trẻ,911840,Vì Tạm Biệt Là Từ Buồn Nhất
Hamlet Trương,Nhạc Trẻ,1563523,Khóc Mưa
Hamlet Trương,Nhạc Trẻ,3770552,Tủi Thân Bật Khóc
Hamlet Trương,Nhạc Trẻ,4632392,Mỉm Cười Cho Qua
Hamlet Trương,Nhạc Trẻ,904740,Người Yêu Cũ Có Người Yêu Mới
Hamlet Trương,Nhạc Trẻ,2239810,Yêu Đi Rồi Khóc
Katy Perry,Pop,281385,Dark Horse
Katy Perry,Pop,233388,Unconditionally
Katy Perry,Âu Mỹ khác,428352,E.T.
Katy Perry,Pop,413935,Firework
Katy Perry,Âu Mỹ khác,631523,The One That Got Away
Katy Perry,Pop,390639,Wide Awake
Katy Perry,Pop,425519,Part Of Me
Katy Perry,Pop,382968,Last Friday Night
Nguyễn Đình Vũ,Nhạc Trẻ,3479365,Cứ Thế Mong Chờ
Minh Vương M4U,Nhạc Trẻ,5252503,Người Yêu Ơi
Hoài Lâm,Nhạc Trẻ,2759193,Có Khi
Ngô Công Phước,Nhạc Trẻ,9150,Cứ Thế Mong Chờ
Châu Khải Phong,Nhạc Trẻ,8960492,Hi Sinh Tất Cả Vì Em
"Hằng BingBoong,Yanbi,Mr.T",Nhạc Trẻ,1094191,Anh Không Xứng
"Justin Bieber,Nas",Pop,12616,We Are
V.A,Không Lời,18360,Cứ Thế Mong Chờ
Yanbi,Thể Loại Khác,667277,Thu Cuối (Nhạc Chuông)
"FBBOIZ,Yanbi",Nhạc Trẻ,173801,Tìm Em Trong Đêm
Chu Kiến Minh,Nhạc Trẻ,23515,Anh Không Xứng
"Hoài Lâm,Ngọc Trâm",Nhạc Trẻ,6034,Tìm
Hoài Lâm,Trữ Tình,15277,Sương Lạnh Chiều Đông (Live)
"Chí Tài,Hoài Lâm",Trữ Tình,9329,Em Ở Đâu (Live)
"Hoài Linh,Hoài Lâm",Trữ Tình,27672,Nỗi Buồn Hoa Phượng (Live)
Hà Vy (Rap),Nhạc Trẻ,7273,Có Khi
Riki Lâm,Rap Việt,13943,Có Khi
Jay Chou (Châu Kiệt Luân),Nhạc Hoa,49014,Anh Không Xứng
Duy Khoa,Nhạc Trẻ,99375,Anh Không Xứng
Yanbi,Rap Việt,47251,Khi Anh Quen Em
Yanbi,Nhạc Trẻ,72911,Ngỡ Như
Yanbi,Rap Việt,170627,Love Story - Câu Chuyện Tình Yêu
Yanbi,Nhạc Trẻ,110539,Anh Sẽ Quên
Yanbi,Nhạc Trẻ,51243,Câu Chuyện Tình Yêu (Demo)
Yanbi,Rap Việt,77311,Nằm Mơ
Yanbi,Thể Loại Khác,220815,My Lady (Nhạc Chuông)
Mr.T,Thể Loại Khác,67882,Beatbox 
Mr.T,Rap Việt,53660,Welcome To Viet Nam
Duy Khánh ZhouZhou,Nhạc Trẻ,25995,Người Yêu Ơi
Mr.T,Rap Việt,54292,Nothing In Your Eye
Mr.T,Rap Việt,30243,Love The Way You Lie (Vmix)
Vũ Thiên Phát,Nhạc Trẻ,58922,Người Yêu Ơi
Mr.T,Rap Việt,74820,Dear Showbiz
Mr.T,Rap Việt,79438,Mr. Play Boy
Mr.T,Rap Việt,191725,Bản Sắc Việt Nam
Mr.T,Rap Việt,19362,Forever T (Teaser)
Mr.T,Nhạc Trẻ,88052,Nàng Luyện Lỡ Bước
Đan Trường,Nhạc Trẻ,162951,Người Yêu Ơi
Mr.T,Nhạc Trẻ,201721,Thu Cuối
Nhật Nguyệt,Nhạc Trẻ,36088,Cứ Thế Mong Chờ
Nguyễn Đình Vũ,Nhạc Trẻ,127522,Khói Vũ Trường
Adina Howard,Pop,8933,Bad 4 Me
Emily Vaughn,Pop,10111,Better Off
Justin Bieber,Pop,12256,Trust
Louis York,Pop,8871,"Good Drinks, Dumb Jokes"
Luca Hanni,Pop,12968,Going Home
Luca Hanni,Pop,14644,Set The World On Fire
Anja Nissen,Pop,14229,Triumph
"Nia Sioux,Coco Jones",Pop,21970,Slay
"Justin Bieber,Ariana Grande",Pop,23432,What Do You Mean? Remix
Hailee Steinfeld,Pop,73239,Love Myself
"Young Egypt,Migos",R&B/Hip Hop/Rap,15785,Can't Believe
"Vinai,Harrison",Dance,19264,The Wave
Virginia To Vegas,Pop,12325,Our Story (Glenn Morrison Remix)
We Are Magnetic,Pop,15019,There's No Love
Matthew Koma,Pop,16362,So F**kin’ Romantic
Ella Eyre,Pop,17622,Good Times
Luke Bryan,Country,17177,Kill The Lights
Alex Adair,R&B/Hip Hop/Rap,14901,Heaven
Justin Bieber,Pop,10649,All In It
Justin Bieber,Pop,15262,Get Used To It
Justin Bieber,Pop,17823,Been You
Justin Bieber,Pop,31040,Purpose
Justin Bieber,Pop,19027,Children
"Justin Bieber,Big Sean",Pop,27905,No Pressure
"Justin Bieber,Halsey",Pop,114889,The Feeling
Justin Bieber,Pop,20923,Life Is Worth Living
"Kygo,Will Heard",Dance,28146,Nothing Left
Kristine Elezaj,Pop,21468,Echo
Declan McKenna,Rock,18516,Brazil
Junior Prom,Rock,18444,Let’s Make A Lot Of Money
"Justin Bieber,Travis Scott",Pop,21683,No Sense
Jaden Chase,Pop,16900,Bare With Me
The Originalites,Rock,21064,Roses In The Garden
Angel Haze,R&B/Hip Hop/Rap,32643,Impossible
Emma Boyd,Pop,22035,Rule My World
A Great Big World,Pop,42329,Hold Each Other
Sekai No Owari,Rock,35923,Anti-Hero
Bon Jovi,Rock,34379,Saturday Night Gave Me Sunday Morning
Celeste Stoney,Pop,22944,Kool
Emily Cole,Pop,25957,Fighting For Love
David Cook,Pop,44499,Criminals
Justin Bieber,Pop,30177,Company
Roya,Pop,43498,Lie
Justin Bieber,Pop,34646,Mark My Words
"Sweet California,Jake Miller",R&B/Hip Hop/Rap,42869,Wonderwoman
"Kaskade,Ilsey",Dance,67307,Disarm You
"Havana Brown,Bebe Rexha,Savi",Pop,47156,Battle Cry
Christopher,Pop,34418,Tulips
"Jessie J,Jhene Aiko,Rixton",Pop,40811,Sorry To Interrupt
"Martin Garrix,Matisse & Sadko",Dance,38218,Break Through The Silence
Darin,Pop,35701,Juliet
Samantha Jade,Pop,53784,Armour
"Rita Ora,Chris Brown",Pop,201951,Body On Me
The Band Perry,Country,96118,Live Forever
Selena Gomez & The Scene,Âu Mỹ khác,922669,Love You Like A Love Song
"Robin Thicke,Nicki Minaj",R&B/Hip Hop/Rap,164756,Back Together
Bon Jovi,Rock,151396,We Don't Run
Miley Cyrus,Pop,111859,Adore You
Meghan Trainor,Pop,266069,Title
Mariah Carey,Pop,19414,You'Re Mine (Eternal)
Katy Perry,Pop,37436,Unconditionally
Beyonce,Pop,18053,Love On Top
Mariah Carey,Pop,54588,I Stay In Love(Album Version)
Colbie Caillat,Pop,57750,Brighter Than The Sun
Ne-Yo,Pop,38661,"Friend Like Me (From ""Aladdin"")"
Walk Off The Earth,Pop,62176,I Can't Feel My Face
Colbie Caillat,Pop,37727,Bubbly
Jason Mraz,Pop,931674,I'm Yours
Lily Allen,Pop,485711,Air Balloon
"Jason Mraz,Colbie Caillat",Âu Mỹ khác,535312,Lucky
Colbie Caillat,Pop,49857,I Do
Leona Lewis,Pop,32212,Here I Am
Katy Perry,Âu Mỹ khác,40226,Teenage Dream
Carly Rae Jepsen,Âu Mỹ khác,168675,I Really Like You
Cao Thái Sơn,Nhạc Trẻ,2047762,Yêu Một Người Mộng Mơ
V.A,Nhạc Trẻ,219,Tìm
Minh Hằng,Nhạc Trẻ,590044,Giờ Em Đã Biết
V.A,Nhạc Trẻ,6277,LK Nhạc Trẻ Hải Âu 3
Miu Lê,Nhạc Trẻ,1485087,Mình Từng Yêu Nhau
Min (St.319),Nhạc Trẻ,2671389,Y.Ê.U
Emily,Nhạc Trẻ,3221574,Mùa Xa Nhau
"Thế Dân,Anh Quân",Thể Loại Khác,198,Nhạc Sống Chào Xuân 2016 Vol. 2
DJ,Thể Loại Khác,353,Nonstop Tuyển Chọn Những Ca Khúc Hot (DJ Cong Koy Remix)
V.A,Nhạc Trẻ,16697,LK Nhạc Trẻ Hải Âu 1
Cao Tùng Anh,Thể Loại Khác,310,Gấu Ở Đâu Khi Gió Đông Về (DJ Phương Kenny Remix)
EXO,Thể Loại Khác,1122,Sing For You (Nhạc Chuông)
V.A,Nhạc Trẻ,4406,LK Nhạc Trẻ Hải Âu 2
V.A,Nhạc Trẻ,96,Bát Tiên Mừng Xuân
Đang Cập Nhật,Trữ Tình,749387,LK Nhạc Trẻ Hải Ngoại
V.A,Nhạc Trẻ,263,Tôi Muốn Về Nhà
V.A,Nhạc Trẻ,433,Đường Bốn Mùa Xuân
V.A,Trữ Tình,12242,LK Nhạc Trẻ Hải Âu 5 (Phần 1)
V.A,Nhạc Trẻ,2029,Đời Là Thế (Bóng Giang Hồ OST)
"Minh Tuyết,Johnny Dũng,Lưu Bích",Thể Loại Khác,31324,LK Hải Ngoại Về Tình Yêu
Mai Miss,Nhạc Trẻ,9741,Mùa Xa Nhau
V.A,Nhạc Trẻ,18767,Tôi Muốn Về Nhà
V.A,Nhạc Trẻ,53424,Bóng Giang Hồ (OST)
Jodha Akbar,Thể Loại Khác,2404,Meri Dhadkan Dhadkan Tum Ho
Khởi My,Nhạc Trẻ,787562,Hey Boy
"Dương Đình Trí,Thanh Ngân",Trữ Tình,4743,Bọt Biển
"Dương Đình Trí,Thanh Ngân",Trữ Tình,9912,Định Mệnh
"Dương Đình Trí,Thanh Ngân",Trữ Tình,3439,Quê Hương Mùa Xuân
"Dương Đình Trí,Thanh Thức",Trữ Tình,1697,"Lk Hai Mùa Mưa, Chuyện Chúng Mình"
"Dương Đình Trí,Thanh Ngân",Trữ Tình,7937,"Lk Cho Vừa Lòng Em, Ngày Buồn"
Đan Nguyên,Trữ Tình,210347,Giã Từ
"Dương Đình Trí,Thanh Ngân",Trữ Tình,6045,Chuyện Tình Mỹ Lan
Quang Lê,Trữ Tình,1429906,Hoa Tím Người Xưa
"Dương Đình Trí,Thanh Ngân",Trữ Tình,3862,Hương Tóc Mạ Non
V.A,Việt Nam,856074,Đóa Hoa Vô Thường (Acoustic Version)
"Dương Đình Trí,Ngọc Liên",Trữ Tình,7573,Tình Nghĩa Đôi Ta Chỉ Thế Thôi
Emily,Nhạc Trẻ,22153,Em không cần
V.A,Nhạc Trẻ,178,Bờm
"Emily,Huyền Baby",Nhạc Trẻ,10020,Nắng Xinh Tươi
"JustaTee,Emily",Nhạc Trẻ,50706,About Love
Emily,Nhạc Trẻ,6538,Last Christmas (R&B Version)
"Đoàn Phi,Thùy Hương",Trữ Tình,25974,Tình Yêu Giáng Sinh
Lam Trường,Nhạc Trẻ,23878,Nhớ Mùa Giáng Sinh
3 Con Mèo,Nhạc Trẻ,33612,Đêm Giáng Sinh
La Thăng,Nhạc Trẻ,30137,Một Đêm Giáng Sinh
Thu Minh,Nhạc Trẻ,22156,Giáng Sinh Xanh
Trần Tuấn Lương,Nhạc Trẻ,37836,Kỉ Niệm Đêm Giáng Sinh
Võ Hạ Trâm,Nhạc Trẻ,40372,Noel Về
Emily,Nhạc Trẻ,34905,About Love
Emily,Thể Loại Khác,24079,She Neva Knows (Nhạc Chuông)
Emily,Nhạc Trẻ,100413,Yêu Luôn
Emily,Nhạc Trẻ,164305,Yêu
Emily,Rap Việt,111111,I love you
Phạm Trưởng,Nhạc Trẻ,62768,Noel Buồn
Phan Mạnh Quỳnh,Nhạc Trẻ,147931,Giáng Sinh Không Nhà
Emily,Âu Mỹ khác,219468,Big big world
Hoàng Bách,Nhạc Trẻ,33638,Giáng Sinh Một Mình
Xuân Phú,Trữ Tình,32829,Bài Tango Giáng Sinh
Lam Trường,Nhạc Trẻ,73325,Giáng Sinh Hồng
Hiền Thục,Trữ Tình,77149,Tình Chúa Giáng Sinh
"Mi Lan,Hoàng Rapper",Nhạc Trẻ,64109,Noel Buồn
V.A,Nhạc Trẻ,13544,LK Nhạc Trẻ Hải Âu 4
Emily,Nhạc Trẻ,27476,Mùa Xa Nhau (Deephouse Remix)
Khang Duy,Nhạc Trẻ,51793,Giáng Sinh An Lành
Tina Kim,Nhạc Trẻ,3609,Mùa Xa Nhau
B.O.M,Nhạc Trẻ,34376,Giáng Sinh Bên Em
Min (St.319),Nhạc Trẻ,54600,Yêu (Demo)
Min (St.319),Nhạc Trẻ,17749,Fall Down (Intro) 
Min (St.319),Nhạc Trẻ,75421,Get Out
Min (St.319),Nhạc Trẻ,68066,Nhớ (Stuck)
Min (St.319),Nhạc Trẻ,123255,Chỉ Cần Mình Em
Emily,Nhạc Trẻ,527035,Quên Đi
Nguyễn Hồng Ân,Trữ Tình,46021,Mùa Hoa Tuyết
Bằng Kiều,Nhạc Trẻ,109452,Tìm Em Đêm Giáng Sinh
"KnK,TK",Nhạc Trẻ,17673,Mùa Xa Nhau
"Nguyễn Hồng Ân,Hồng Ngọc",Trữ Tình,81158,Bóng Nhỏ Giáo Đường
Đinh Ứng Phi Trường,Nhạc Trẻ,394463,Tuyết
"Kun,Punk",Rap Việt,4068,Mình Từng Yêu Nhau
Nguyễn Hồng Ân,Trữ Tình,117108,Mừng Chúa Ra Đời
Lương Bằng Quang,Nhạc Trẻ,87713,Noel Ding Dong
Hiền Thục,Nhạc Trẻ,249362,Cánh Thiệp Noel
Quang Vinh,Nhạc Trẻ,38055,Mình Từng Yêu Nhau
Min (St.319),Nhạc Trẻ,15895,Y.Ê.U (Disco Remix)
Min (St.319),Nhạc Trẻ,33021,Y.Ê.U (DeepHouse Version)
Yu-Yu,Nhạc Trẻ,23843,Y.Ê.U
"Cl.Kenzo,Teddy Boy",Rap Việt,13342,Y.Ê.U
"T Hustler,Kim John,Erik Đạt",Rap Việt,5840,Y.Ê.U
DJ Đức,Thể Loại Khác,33,Nonstop - Chúc Mừng Năm Mới 2016
Katy Perry,Pop,2523433,Roar
"OnlyC,Isaac (365)",Nhạc Trẻ,3130105,Tắt Đèn
Khắc Việt,Nhạc Trẻ,2259212,Ngại Yêu
"Trung Quân Idol,Hằng BingBoong",Nhạc Trẻ,2288020,Rời
"Isaac (365),OnlyC,DJ Gin",Nhạc Trẻ,3285621,Yêu Không Nghỉ Phép
Noo Phước Thịnh,Nhạc Trẻ,2326967,Mãi Mãi Bên Nhau
Châu Khải Phong,Nhạc Trẻ,1353714,Xin Lỗi Người Anh Yêu
Bích Phương,Nhạc Trẻ,3677194,Giúp Em Trả Lời Những Câu Hỏi
Khởi My,Nhạc Trẻ,3959671,Dễ Thương
XY&O,Pop,6047,Fahrenheit
"Ngọc Huyền,Kim Tử Long",Trữ Tình,9641,Mãi Mãi Bên Nhau
Chinah,Pop,13241,Minds
Jong Kay,Rap Việt,10107,Tắt Đèn
"Iggy Azalea,Jennifer Hudson",R&B/Hip Hop/Rap,17967,Trouble
V.A,Thể Loại Khác,85,Speak English Like An American - 09
Lệ Quyên,Nhạc Trẻ,60490,Mãi Mãi Bên Nhau
Red Sky,Rap Việt,8431,Xin Lỗi! Người Anh Yêu
Thụy Anh,Nhạc Trẻ,4938,Dễ Thương
Giao Linh,Trữ Tình,20136,Dễ Thương
Piano,Không Lời,34189,Yêu Không Nghỉ Phép	
Jessica Lowndes,Pop,4539,Deja Vu
"Mr.Can,Dn.kute",Rap Việt,22386,Xin Lỗi Người Anh Yêu
"99 Souls,Destiny's Child,Brandy",Dance,18011,The Girl Is Mine
CT Bắp,Rap Việt,10876,Xin Lỗi Người Anh Yêu
Fleur East,Pop,13688,Sax
DJ Earworm,Pop,6636,Drone
Gone In The Sun,Pop,15535,Beaches
"Max Kissaru,Radio Killer,Smiley",Dance,11488,Mister Mystery
Hannah Diamond,Pop,14185,Hi
"Matoma,Popcaan,Wale",Dance,9087,Feeling Right (Everything Is Nice)
Troye Sivan,Pop,32328,Talk Me Down
Mabel,Pop,13847,My Boy My Town
The Vamps,Pop,11504,Cheater
MO,Pop,17054,Kamikaze
"Ben Haenow,Kelly Clarkson",Pop,17974,Second Hand Heart
"Simple Plan,Nelly",Pop,22899,I Don't Want To Go To Bed
"Hilary Duff,Jem And The Holograms",Pop,25009,Youngblood
The Flights,Pop,12850,Back To You
Greyson Chance,Pop,18593,Afterlife
"Kayla Brianna,Rich Homie Quan",R&B/Hip Hop/Rap,25677,Do You Remember
Tori Kelly,Pop,12709,"Colors Of The Wind (From ""Pocahontas"")"
Auryn,Pop,20447,Electric
"Lyrica Anderson,Chris Brown",R&B/Hip Hop/Rap,18897,Faded To Sade
Benji Lewis,Pop,20989,Why
Pia Mia,Pop,24504,Touch
Maggie Lindemann,Rock,23349,Couple Of Kids
Hằng BingBoong,Thể Loại Khác,39621,Thu Cuối 2 (Nhạc Chuông)
A Great Big World,Pop,17317,All I Want Is Love
Sara Bareilles,Pop,21273,Door Number Three
The Corrs,Pop,23057,Bring On The Night
"Dawin,Silento",Dance,33054,Dessert
Chan Yeol (EXO-K),Âu Mỹ khác,37454,All Of Me
The All-American Rejects,Âu Mỹ khác,26955,There's A Place
"Jeremih,Flo Rida",Âu Mỹ khác,106458,Tonight Belongs To U!
"Feder,Lyse",Dance,73533,Goodbye
Shayne Ward,Pop,30575,Moving Target (Single Mix)
"The Chainsmokers,Rozes",Dance,122454,Roses 
"Steve Aoki,Moxie Raia",Dance,118020,I Love It When You Cry (Moxoki) (Radio Edit)
Axwell & Ingrosso,Dance,125661,Sun Is Shining
Years & Years,Âu Mỹ khác,91794,King
Alesso,Dance,133409,If It Wasn't For You
"Felix Jaehn,Jasmine Thompson",Âu Mỹ khác,124039,Ain'T Nobody (Loves Me Better)
"Axwell,Sebastian Ingrosso",Dance,135126,Something New
Đỗ Tùng Lâm,Nhạc Trẻ,27282,Tắt Đèn
Years & Years,Âu Mỹ khác,592,King (The Magician Remix)
Justice Crew,Pop,3970,I Love My Life
Antoneus Maximus,Rap Việt,6293,Tắt Đèn
Nathaniel,Pop,619,Flava 
Birds Of Tokyo,Rock,957,Anchor
Nick Jonas,Pop,220124,Chains
Florence + the Machine,Rock,6310,Ship To Wreck
Hozier,Âu Mỹ khác,12906,Someone New
Sam Smith,Pop,61411,Leave Your Lover
"Pitbull,Ke$ha",Pop,2393551,Timber
"Tori Kelly,Big Sean",Pop,34663,Hollow
A Great Big World,Pop,30836,Kaleidoscope
Marlisa,Pop,30991,Forever Young
Vicetone,Dance,33531,I'm On Fire (Radio Edit)
The Vamps,Pop,42132,Stolen Moments
Chris Brown,R&B/Hip Hop/Rap,9876,Fine By Me
Justice Crew,Pop,24712,Good Time
Sam Smith,Pop,83365,Drowning Shadows
"Monica,Akon",R&B/Hip Hop/Rap,8139,Hustler's Ambition
"Fall Out Boy,Demi Lovato",Rock,35235,Irresistible
The Vamps,Pop,13062,I Found A Girl
Galantis,Dance,336292,Runaway (U & I)
Westlife,Pop,1474485,My Love
Westlife,Âu Mỹ khác,1661911,Nothing's Gonna Change My Love For You
Naughty Boy,Pop,826075,La La La
"Haris,Hardwell,Dannic",Dance,145544,Survivors (Radio Edit)
Lost Frequencies,Dance,197801,Are You With Me (Radio Edit)
"Nicky Romero,Vicetone,When We Are Wild",Dance,188060,Let Me Feel (Radio Edit)
AlunaGeorge,Dance,175212,You Know You Like It
"Tiesto,KSHMR,Vassy",Dance,135094,Secrets
Michael Learns To Rock,Âu Mỹ khác,43018,Take me to your heart
Tori Kelly,Pop,29096,Nobody Love
Years & Years,Dance,37424,King
"Grace,G-Eazy",Pop,16554,You Don't Own Me
Lunchmoney Lewis,Pop,18186,Bills
Walk The Moon,Rock,154413,Shut Up And Dance
James Bay,Âu Mỹ khác,16323,Let It Go
"Deorro,Chris Brown",Dance,220802,Five More Hours
Michael Learns To Rock,Pop,161706,I’ll Wait For You
One Direction,Pop,104967,What A Feeling
"Nick Carter,Avril Lavigne",Pop,38072,Get Over Me
Samantha Jade,Pop,96129,What You Want
Lady Gaga,Pop,5378425,Bad Romance
"Natalie La Rose,Jeremih",Pop,48121,Somebody
Dia Frampton,Âu Mỹ khác,39252,Good Boy 
Lady Gaga,Pop,62269,You And I
Super Stars,Pop,1090667,Cry On My Shoulder
Bee Gees,Âu Mỹ khác,214301,How Deep Is Your Love
"Stevie Hoang,Mumzy Stranger,Andrea Galaxy",R&B/Hip Hop/Rap,92428,One Last Time
"Skrillex,Diplo,Justin Bieber",Dance,268976,Where Are U Now
"Hardwell,Jason Derulo",Dance,556588,Follow Me
"P!nk,Nate Ruess",Pop,137560,Just Give Me A Reason
"Jennifer Lopez,Pitbull",Pop,378250,On The Floor
Avril Lavigne,Pop,133330,What The Hell
Nicki Minaj,R&B/Hip Hop/Rap,223956,Super Bass
Ke$ha,Pop,348026,Tik Tok
Lady Gaga,Pop,158794,Bad Romance
Đông Nhi,Nhạc Trẻ,1193087,Vì Ai Vì Anh
Khánh Phương,Nhạc Trẻ,1652671,Em Có Yêu Anh Không
Hari Won,Nhạc Trẻ,546560,Hương Đêm Bay Xa
Britney Spears,Pop,30947,...Baby One More Time
Bueno,Rap Việt,304410,Em Có Yêu Anh Không
Lam Trường,Nhạc Trẻ,33372,Em có yêu anh không
Andy Lau (Lưu Đức Hoa),Nhạc Hoa,68926,Em Có Yêu Anh Không
Madonna,Âu Mỹ khác,538497,La Isla Bonita
Hoài Lâm,Nhạc Trẻ,3620791,Như Những Phút Ban Đầu
Alice Nguyễn,Nhạc Trẻ,52040,We Wish You A Merry Christmas
Hiền Thục,Trữ Tình,52102,Jingle Bell
Nguyễn Hồng Ân,Trữ Tình,117335,Bài Thánh Ca Buồn
"Mỹ Dung,Hoàng Hiệp",Trữ Tình,399779,Hai Mùa Noel
Hồ Quỳnh Hương,Nhạc Trẻ,36841,Niềm Vui Cho Thế Giới
Hilary Duff,Pop,27632,Breathe In. Breathe Out.
Lưu Bá Vĩnh,Trữ Tình,34674,Tình Người Ngoại Đạo
Hoài Lâm,Nhạc Trẻ,1960,Cần Lắm
Hilary Duff,Pop,33156,My Kind
Hòa Tấu,Không Lời,4804,Như Những Phút Ban Đầu 
Hilary Duff,Âu Mỹ khác,13249,Someone Watching Over Me 
Hoài Lâm,Nhạc Trẻ,1925,Bản Tình Ca Mùa Đông (Live)
Hồ Quỳnh Hương,Nhạc Trẻ,64271,Đêm Thánh Vô Cùng
Đông Hùng,Nhạc Trẻ,52394,Về Nghe Gió Kể
"Quang Dũng,Thanh Thảo",Nhạc Trẻ,317898,Vị Ngọt Đôi Môi
T.O.P (BIGBANG),Hàn Quốc,113994,Doom Dada
Phạm Đình Thái Ngân,Nhạc Trẻ,50976,Rồi Từ Khi Đổi Thay
"Minh Chuyên,Hà Hoài Thu",Nhạc Trẻ,20812,Tuổi 20
"Thùy Candy,Tăng Nhật Tuệ",Nhạc Trẻ,5740,Yêu Anh Bằng Tất Cả Những Gì Em Có
Ngọc Minh,Nhạc Trẻ,58246,Yêu Vội Vàng
David Archuleta,Pop,387680,Crush
Nguyễn Hồng Ân,Trữ Tình,6178,Mùa Đông Năm Ấy
MiA,Nhạc Trẻ,55637,Yêu Anh
Phạm Hồng Phước,Nhạc Trẻ,991270,Mùa Oải Hương Năm Ấy
"Đan Trường,Hồ Quỳnh Hương",Nhạc Trẻ,708434,Hát Ru Tình Yêu
Hồ Quỳnh Hương,Nhạc Trẻ,1400,Nằm
Mỹ Dung,Nhạc Trẻ,4297,Hoa Nắng
Hồ Quỳnh Hương,Nhạc Trẻ,72678,Xa
Mỹ Dung,Trữ Tình,8391,Dẫu Có Lỗi Lầm
"Trường Sơn (FM Band),Lưu Ánh Loan",Trữ Tình,246587,Anh Thương Cô Út Đưa Đò
Lưu Bá Vĩnh,Trữ Tình,328,Sao Em Nỡ Đành Quên
"Lý Hải,Hoàng Châu",Trữ Tình,73854,Tình Nghĩa Đôi Ta Chỉ Thế Thôi
Lưu Bá Vĩnh,Trữ Tình,476,Hoa Mẫn Côi
Lưu Bá Vĩnh,Trữ Tình,386,Tình Đời 2
Lưu Bá Vĩnh,Trữ Tình,639,Trở Về Cát Bụi
Hồng Nhung,Âu Mỹ khác,2631,Niềm Vui Cho Thế Giới
Lưu Bá Vĩnh,Trữ Tình,190,Cõi Nhớ
Hanni,Nhạc Trẻ,2837,Niềm Vui Cho Thế Giới
"Quốc Đại,Cẩm Ly",Trữ Tình,1139167,Đôi Ngả Chia Ly
"Quang Lê,Nguyên Lê",Trữ Tình,143425,Thói Đời (Version 4)
Như Nita,Nhạc Trẻ,30969,Em Sẽ Nhường Lại
Hạnh Sino,Nhạc Trẻ,15821,Giấc Mơ Qua Rồi
Bảo Trâm,Nhạc Trẻ,65744,Nơi Ngọn Gió Dừng Chân (Dance Version)
"Quang Lê,Hà Phương",Trữ Tình,1749190,Phải Lòng
"Quang Lê,Hà My",Trữ Tình,3623482,Không Phải Tại Chúng Mình
"Hồ Quang Hiếu,Lương Khánh Vy",Nhạc Trẻ,165488,Cuối Cùng Cũng Là Chia Tay
Đông Nghi 9X,Nhạc Trẻ,32073,Nỗi Đau Của Lời Hứa
MC Hồng Tân,Trữ Tình,9375,Một Mùa Đông Nữa Vắng Em
Mỹ Dung,Trữ Tình,32008,Đêm Lao Xao
Mỹ Dung,Trữ Tình,160118,Mình Mãi Bên Nhau
Mỹ Dung,Nhạc Trẻ,336972,Mãi mãi yêu anh (Ost Lập trình trái tim)
Mỹ Dung,Nhạc Trẻ,127721,Lập Trình Cho Trái Tim Em
Mỹ Dung,Nhạc Trẻ,119546,Về Nơi Hạnh Phúc
Tim,Nhạc Trẻ,68102,Yêu Mình Em
Mỹ Dung,Nhạc Trẻ,254528,Đón Xuân
"Phạm Hồng Phước,Mina",Nhạc Trẻ,56946,Tình Yêu Mình Chút Xíu
Artista,Nhạc Trẻ,22413,Yêu Nhau Vẫn Phải Xa Nhau
Trúc Nhân,Nhạc Trẻ,118168,Vẽ (Electro Version)
365,Nhạc Trẻ,660032,Hai Cô Tiên (Ngày Nảy Ngày Nay OST)
Vy Oanh,Nhạc Trẻ,52761,Tình
Lưu Bá Vĩnh,Trữ Tình,2358,Thương Hoài Ngàn Năm
Mỹ Dung,Trữ Tình,163920,Mùa Đông Của Anh
"Mỹ Dung,Đàm Vĩnh Hưng",Trữ Tình,164753,Lâu Đài Tình Ái
"Cao Thái Sơn,Hiền Thục",Nhạc Trẻ,4298,Anh Vẫn Còn Yêu
Lưu Bá Vĩnh,Nhạc Trẻ,5446,Gọi Yêu Thương
Mỹ Dung,Trữ Tình,1256,Buổi Sáng
Giang Hồng Ngọc,Nhạc Trẻ,243825,Con Cầu Xin
Hòa Tấu,Không Lời,19200,Jingle Bell
Boney M.,Âu Mỹ khác,683354,Jingle Bell
"CL (2NE1),Minzy (2NE1)",Âu Mỹ khác,10459,Please Don't Go
