singers,genres,total_play,title
Triệu Chiếu,"Hoa Ngữ,Trung Quốc",10477,当你老了 / Khi Em Già Rồi
Kim Sa,"Hoa Ngữ,Trung Quốc",21197,我懂了/ Em Hiểu Rồi
Chung Minh Thu,"Trung Quốc,Hoa Ngữ",5714,水中花/ Hoa Trong Nước
Gia Gia,"Hoa Ngữ,Đài Loan,Pop",14006,尘埃 / Dust / Cát Bụi (Bộ Bộ Kinh Tình OST)
Đồng Lệ,"Hoa Ngữ,Trung Quốc",91492,红豆生南国/ Hồng Đậu Sinh Nam Quốc
Châu Kiệt Luân,"Hoa Ngữ,Đài Loan",210005,給我一首歌的時間 (Gei Wo Yi Shou Ge De Shi Jian)...
Đổng Trinh,"Hoa Ngữ,Trung Quốc",32896,有一种爱叫做放手/ Có Một Thứ Tình Yêu Gọi Là Chia Tay
Phùng Hy Dư,"Hong Kong,Hoa Ngữ",162993,Shining Friends
Hồ Hạ,"Hoa Ngữ,Trung Quốc,Nhạc Phim",13561,放下 / Fang Xia / Buông Tay (Tứ Đại Danh Bổ 2 OST)
Lâm Nhất Phong,"Hoa Ngữ,Trung Quốc",40488,By My Side
Trương Quốc Vinh,"Hoa Ngữ,Hong Kong",23638,月亮代表我的心/ Ánh Trăng Nói Hộ Lòng Tôi
Chung Gia Hân,"Hoa Ngữ,Hong Kong",50893,最幸福的事 / Điều Hạnh Phúc Nhất
S.H.E,"Hoa Ngữ,Đài Loan",91061,一眼万年 / Chớp Mắt Đã Ngàn Năm
Châu Kiệt Luân,"Hoa Ngữ,Đài Loan",194129,稻香/ Hương Lúa
Super Junior M,"Hoa Ngữ,Trung Quốc",640755,Break Down
Cung Nguyệt,"Trung Quốc,Hoa Ngữ",218354,大悲咒/ Chú Đại Bi
Vương Căng Lâm,"Hoa Ngữ,Trung Quốc",13305,她妈妈不喜欢我 / Mẹ Cô Ấy Không Thích Tôi
Various Artists,"Trung Quốc,Hoa Ngữ",172828,认真的雪/ Tuyết Chân Thật
EXO,"Hoa Ngữ,Trung Quốc",12251,初雪 (The First Snow)
Đổng Trinh,"Trung Quốc,Hoa Ngữ",62267,千年泪/ Lệ Ngàn Năm
Hòa Tấu,"Việt Nam,Nhạc Không Lời,Hoa Ngữ,Hong Kong",527448,Đồng Thoại
Chu Tam,"Hoa Ngữ,Trung Quốc",14692,周三的情书 / Thư Tình Chàng Ca Sĩ
Lâm Phong,"Hoa Ngữ,Hong Kong",70660,爱不疚 / Yêu Không Hối Hận
Đổng Trinh,"Hoa Ngữ,Trung Quốc",58543,雕花笼/ Điêu Hoa Lung
Trương Đông Lương,"Trung Quốc,Hoa Ngữ",169976,小乌龟(张栋梁)/ Rùa Con
Adelitas Way,"Rock,Âu Mỹ",30,Last Stand
Alter Bridge,"Âu Mỹ,Rock",786,Broken Wings
Stone Sour,"Rock,Âu Mỹ",83,Hesitate
Daughtry,,85048,Over You
30 Seconds To Mars,"Rock,Âu Mỹ",20372,Hurricane
Diệp Lệ Nghi,"Hoa Ngữ,Trung Quốc",79305,上海滩(叶丽仪)/ Bến Thượng Hải
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan",91431,月亮代表我的心/ Ánh Trăng Đại Diện Lòng Tôi
Saving Abel,"Rock,Âu Mỹ",3,Drowning (Face Down)
Nickelback,"Rock,Âu Mỹ",80176,If Today Was Your Last Day
Halestorm,"Âu Mỹ,Rock",951,Break In
Various Artists,"Hoa Ngữ,Trung Quốc",269,有没有人告诉你/Có Ai Nói Với Anh Rằng/Lời Xin Lỗi
Đổng Trinh,"Trung Quốc,Hoa Ngữ",85693,刀剑如梦/ Đao Kiếm Như Mộng
Various Artists,"Hoa Ngữ,Trung Quốc",7049,美丽的神话/Thần Thoại Đẹp Đẽ/Thần Thoại
Châu Kiệt Luân,"Hoa Ngữ,Đài Loan",297619,千里之外 (Qian Li Zhi Wai) / Thiên Lý Chi Ngoại
Châu Kiệt Luân,"Hoa Ngữ,Đài Loan",195013,彩虹 (Cai Hong) / Cầu Vồng
Triệu Vy,"Trung Quốc,Hoa Ngữ,Trung Quốc",196341,离别的车站(赵薇)/ Chuyến Tàu Ly Biệt
Đặng Lệ Quân,"Đài Loan,Hoa Ngữ",166380,高山青 (Núi Cao Xanh)
Black Stone Cherry,,965,Things My Father Said
Quang Lương,"Đài Loan,Hoa Ngữ",296560,童话/ Đồng Thoại
Nhạc Không Lời,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",25771,我是你的 悲伤版 / Tôi Là Của Em (Sad Ver.)
Ngô Diệc Phàm,"Hoa Ngữ,Trung Quốc,Nhạc Phim",18688,时间煮雨 / Thời Gian Đun Mưa (Tiểu Thời Đại 3 OST)
Flyleaf,"Âu Mỹ,Rock",22,Head Underwater
Châu Kiệt Luân,"Hoa Ngữ,Đài Loan",455052,說好的幸福呢 (Shuo Hao De Xing Fu Ni) / Hạnh Phúc...
3 Doors Down,"Âu Mỹ,Rock",13458,When I'm Gone
Lương Tịnh Như,"Malaysia,Hoa Ngữ",164199,儿歌/ Nhạc Thiếu Nhi
Trương Kiệt,"Hoa Ngữ,Trung Quốc,Nhạc Phim",21809,听 / Nghe (Chế Tạo Mỹ Nhân OST)
Nickelback,"Âu Mỹ,Country,Rock",53350,Lullaby
Creed,"Rock,Âu Mỹ",1787,With Arms Wide Open
Stone Sour,"Âu Mỹ,Rock",20,Wicked Game
Daughtry,,66583,Home
Triệu Vy,"Hoa Ngữ,Trung Quốc",7849,好想好想/Rất Muốn Rất Muốn （OST Tân Dòng Sông Li Biệt)
Within Temptation,"Âu Mỹ,Rock",1878,All I Need
Cổ Cự Cơ,"Hoa Ngữ,Đài Loan",720,好想好想/Rất Muốn Rất Muốn （OST Tân Dòng Sông Li Biệt)
Sick Puppies,"Rock,Âu Mỹ",11,All The Same
Trịnh Thiếu Thu,"Hoa Ngữ,Trung Quốc",8336,笑看风云/Cười Ngắm Gió Mây/Mỗi Người Một Nơi
Tô Hữu Bằng,"Hoa Ngữ,Đài Loan",22451,珍惜/Trân Trọng/Mưa Trên Cuộc Tình
Various Artists,"Hoa Ngữ,Đài Loan",2159,生日礼物/Món Qùa Sinh Nhật/Mưa Tình Yêu
Lưu Đức Hoa,"Hoa Ngữ,Hong Kong",20621,冰雨/Mưa Băng/Mưa Tuyết
Lưu Đức Hoa,"Hoa Ngữ,Trung Quốc,Hong Kong",33643,忘情水/Nước Vong Tình/Lãng Quên Cuộc Tình
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan",33346,有谁知我此时情/ Ai Thấu Hiểu Lòng Tôi
Triệu Vy,"Trung Quốc,Hoa Ngữ",210564,自从有了你/ Từ Khi Có Anh
Lương Bích Hữu,"Việt Nam,Nhạc Trẻ,Hoa Ngữ",1457558,Quên Cách Yêu (Chinese Version)
Vương Phi,"Hoa Ngữ,Trung Quốc,Hong Kong",19357,Leep On Loving You/Người Tình Mùa Đông
Zhang Li Yin,"Hoa Ngữ,Trung Quốc",5586,Agape
Various Artists,"Hoa Ngữ,Đài Loan,Trung Quốc",23993,无言的结局/Lời Cuối Cho Cuộc Tình
"Thành Long,Kim Hee Sun","Hoa Ngữ,Trung Quốc",15367,无尽的爱/Tình Yêu Vô Tận/Thần Thoại
Châu Kiệt Luân,"Hoa Ngữ,Đài Loan",663473,稻香 (Dao Xiang) / Hương Lúa
Úc Khả Duy,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",9194,遠方 / Viễn Phương
Châu Kiệt Luân,"Hoa Ngữ,Đài Loan",816563,蒲公英的約定 (Pu Gong Ying De Yue Ding) /Hẹn Ước...
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan",29005,千言万语/Ngàn Vạn Lời Nói/Mùa Thu Lá Bay
Buckcherry,"Âu Mỹ,Pop",6944,Sorry
In This Moment,"Âu Mỹ,Rock",34,The Fighter
Alter Bridge,"Âu Mỹ,Rock",1412,Watch Over You
Skillet,"Âu Mỹ,Rock",983,Lucy
3 Doors Down,"Âu Mỹ,Rock",179442,Here Without You
Evanescence,,25993,Call Me When You're Sober
Halestorm,"Âu Mỹ,Rock",8006,Here’s To Us
Coldplay,"Âu Mỹ,Alternative",44,Up&Up
Hoobastank,"Rock,Âu Mỹ",229074,The Reason
Coldplay,"Âu Mỹ,Alternative",60,Army Of One
Coldplay,"Âu Mỹ,Alternative",13,Kaleidoscope
Coldplay,"Âu Mỹ,Alternative",14,Colour Spectrum
Trương Chấn Nhạc,"Hoa Ngữ,Đài Loan",4437,18岁的初体验/Kinh Nghiệm Tuổi 18/Hãy Đến Với Anh
"Coldplay,Tove Lo","Âu Mỹ,Alternative",82,Fun
Châu Hoa Kiện,"Hoa Ngữ,Đài Loan",13873,爱相随/Muốn Đi Theo Em/Kiếp Rong Buồn
Various Artists,"Hoa Ngữ,Đài Loan",1941,是缘是债是场梦/Là Duyên Là Nợ Là Một Giấc Mộng
Coldplay,"Âu Mỹ,Alternative",70,Amazing Day
Quang Lương,"Hoa Ngữ,Đài Loan",38524,第一次/Lần Đầu Tiên
Na Anh,"Hoa Ngữ,Trung Quốc",14533,一笑而过/Mỉm Cười Cho Qua/Là Anh Đó
Phạm Dật Thần,"Hoa Ngữ,Đài Loan",711,除此之外/Ngoài Ra/Nếu Em Cần Anh
Various Artists,"Hoa Ngữ,Đài Loan",1559,忘了我忘不了你/Quên Mất Anh Không Quên Được Em/Tình...
Trương Học Hữu,"Hoa Ngữ,Đài Loan",9861,回头太难/Quay Lại Qúa Khó/Vô Tình
Đặng Lệ Quân,"Hoa Ngữ,Hong Kong",67500,路边的野花不要采/ Đừng Hái Hoa Dại Ven Đường
Diệp Thiến Văn,"Hoa Ngữ,Đài Loan",8022,真心/Chân Thành/Tình Yêu Còn Mãi
TFBoys,"Hoa Ngữ,Trung Quốc,Pop",123783,魔法城堡 / Magic Castle
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan",30301,我只在乎你/ Em Chỉ Quan Tâm Anh
Hồ Ngạn Bân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",8429,戀人歌歌 / Luyến Nhân Ca Ca
Phùng Hy Dư,"Hong Kong,Hoa Ngữ",187676,Forever Friends
Trác Y Đình,"Hoa Ngữ,Đài Loan",403251,老鼠爱大米 / Chuột Yêu Gạo
"Seether,Amy Lee","Âu Mỹ,Rock",20030,Broken
Hinder,"Âu Mỹ,Pop",11431,Lips Of An Angel
Trương Kiệt,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",20593,劍心 / Kiếm Tâm
"Lương Hựu Gia,Hà Hữu Luân","Hoa Ngữ,Hong Kong",86471,Remix
Flyleaf,"Rock,Âu Mỹ",35,There For You
Đổng Trinh,"Trung Quốc,Hoa Ngữ",116546,相思引/ Tương Tư Dẫn
TFBoys,"Hoa Ngữ,Trung Quốc,Pop",156719,青春修炼手册 / Cẩm Nang Tôi Luyện Thanh Xuân
Mã Thiên Vũ,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",7579,落花 / Luo Hua / Hoa Rơi (OST Thiếu Niên Thần...
Stratovarius,"Âu Mỹ,Rock",1100085,Forever
Coldplay,"Âu Mỹ,Alternative",191,Hymn For The Weekend
Coldplay,"Âu Mỹ,Alternative",64,Head Full Of Dreams
Coldplay,"Âu Mỹ,Alternative",6,Birds
Coldplay,"Âu Mỹ,Rock",1592,Everglow
Trần Phi Bình,"Hoa Ngữ,Trung Quốc,Nhạc Phim",11135,Kiếm Hiệp Tình
Tạ Đình Phong,"Hoa Ngữ,Hong Kong",11818,黄种人(黄国语版)/ Người Da Vàng
Kim Sa,"Hoa Ngữ,Trung Quốc",97442,星月神话/ Thần Thoại Trăng Sao
Various Artists,"Hoa Ngữ,Trung Quốc,Nhạc Phim",438,Thiên Nhai Nguyệt Minh Đao
Nhậm Hiền Tề,"Hoa Ngữ,Đài Loan",6389,心太软/Qúa Yếu Lòng/Tình Vỗ Cánh Bay
Hứa Như Vân,"Hoa Ngữ,Đài Loan",211,独角戏/Vở Kịch Một Người/Trái Tim Thổn Thức
"Trác Văn Huyên,Huỳnh Hồng Thăng","Hoa Ngữ,Đài Loan",4482,爱的主旋律/Bài Hát Chủ Đề Của Tình Yêu/Vẫn Tin...
Lưu Đức Hoa,"Hoa Ngữ,Hong Kong",39752,一起走过的日子/Những Tháng Ngày Cùng Nhau/Tình Nhạt Phai
Various Artists,"Hoa Ngữ,Đài Loan",1448,我们的爱还在不在/Tình Yêu Của Chúng Ta Có Còn Không/Tình...
Various Artists,"Hoa Ngữ,Đài Loan",3586,在心里从此永远有个你/Trong Tim Từ Nay Luôn Có Em
Động Lực Hỏa Xa,"Hoa Ngữ,Đài Loan",3944,无情的情书/Bức Thư Tình Vô Tình/Nếu Ta Còn Yêu...
Lê Minh,"Hoa Ngữ,Đài Loan,Hong Kong",15655,夏日倾情/Mùa Hè Nồng Nhiệt/Rồi Từ Đây
Lưu Đức Hoa,"Hoa Ngữ,Hong Kong",237347,暗里着迷 / Những Lời Dối Gian
Ngô Nhược Hy,"Hoa Ngữ,Trung Quốc,Hong Kong,Pop,Nhạc Phim",98743,越難越愛 / Càng Khó Càng Yêu (Sứ Đồ Hành Giả OST)
Various Artists,"Hoa Ngữ,Trung Quốc,Nhạc Phim",147,Mộng Hồng Trấn
Hà Nhuận Đông,"Hoa Ngữ,Trung Quốc,Nhạc Phim",4872,Song Phi
Phùng Hy Dư,"Hong Kong,Hoa Ngữ",564964,Proud Of You
Lâm Tâm Như,"Hoa Ngữ,Trung Quốc,Nhạc Phim",28268,Cánh Hoa Rơi
Tiểu Thẩm Dương,"Hoa Ngữ,Trung Quốc,Nhạc Phim",8281,Quái Hiệp Âu Dương Đức
Hồ Hạ,"Hoa Ngữ,Đài Loan",203376,那些年 / Those Years
Trần Tuệ Nhàn,"Hoa Ngữ,Hong Kong",5068,千千阙歌/Ngàn Vạn Bài Ca
Tô Vĩnh Khang,"Hoa Ngữ,Đài Loan",16645,忘了怎么说我爱你/Quên Cách Nói Yêu Em/Thiên Thần Tuyết
Trương Bá Chi,"Hoa Ngữ,Hong Kong",9963,星愿/Ước Nguyện Với Ngôi Sao/Ngôi Sao Hiểu...
Various Artists,"Hoa Ngữ,Đài Loan",6007,离别的秋天/Mùa Thu Mà Ta Chia Ly/Người Ta Nói...
Châu Hoa Kiện,"Hoa Ngữ,Đài Loan",8062,风雨无阻/Bất Kể Mưa Gió/Ngày Không Em
Dương Ngọc Dĩnh,"Hoa Ngữ,Đài Loan",1958,天各一份/Mỗi Người Một Phương Trời/Nhớ Em
S.H.E,"Hoa Ngữ,Đài Loan",9300,恋人未满/Chưa Phải Là Người Yêu/Người Yêu Chưa...
Đường Yên,"Hoa Ngữ,Trung Quốc,Nhạc Phim",987,Mặt Trăng Vô Định (OST Hiên Viên Kiếm)
Lưu Đức Hoa,"Hoa Ngữ,Hong Kong",18671,暗里着迷/Lặng Lẽ Say Mê/Những Lời Dối Gian
Various Artists,"Hoa Ngữ,Trung Quốc,Nhạc Phim",160,Hoa Kiệu Ca
Viên San San,"Hoa Ngữ,Trung Quốc,Nhạc Phim",4229,Love Me (OST Tân Tiếu Ngạo Giang Hồ)
Tề Tần,"Hoa Ngữ,Đài Loan",1352,大约在冬天/Có Lẽ Là Mùa Đông/Phút Biệt Xa
Various Artists,"Hoa Ngữ,Trung Quốc,Nhạc Phim",380,Yên Vũ Xướng Dương Châu
Châu Truyền Hùng,"Hoa Ngữ,Đài Loan",10345,黄昏/Hoàng Hôn/Phai Dấu Cuộc Tình
Lâm Chí Huyễn,"Hoa Ngữ,Đài Loan",24621,你的样子/Dáng Em
Trần Tường,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",12823,问世间 / Hỏi Thế Gian (Tân Thần Điêu Đại Hiệp...
Trương Tín Triết,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",28093,愛你沒錯 / Yêu Em Không Sai
Hoắc Tôn,"Hoa Ngữ,Trung Quốc",69837,卷珠帘 / Vén Rèm Châu
"Trần Hiểu,Lưu Hãn","Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",9087,十六年 / Mười Sáu Năm (Tân Thần Điêu Đại Hiệp...
Phùng Hy Dư,"Hong Kong,Hoa Ngữ",693043,A Little Love
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan",11110,"心里梦里/Trong Lòng, Trong Mộng/Để Trong Lòng"
"Trần Nghiên Hy,Trần Hiểu","Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",23266,你我 / Ta Và Nàng (Tân Thần Điêu Đại Hiệp 2014...
Long Thiên Ngọc,"Hoa Ngữ,Trung Quốc,Nhạc Phim",533,Hoa Rơi Lệ
"Lý Dịch Phong,YoonA","Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",118,请跟我联络 / Xin Hãy Liên Lạc Với Anh (Phanh Nhiên...
Lý Dịch Phong,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",40011,剑伤 / Kiếm Thương (Cổ Kiếm Kỳ Đàm OST)
Giang Thục Na,"Hoa Ngữ,Trung Quốc,Nhạc Phim",403,Lệ Ca (OST Mã Vĩnh Trinh)
Various Artists,"Hoa Ngữ,Trung Quốc,Nhạc Phim",8772,Họa Tâm
Kris,"Hoa Ngữ,Trung Quốc",74238,时间煮雨 (Time Boils The Rain)
Tạ Vũ Hân,"Hoa Ngữ,Trung Quốc,Nhạc Phim",5708,Thiên Tiên Tử
Châu Bút Sướng,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",25,片羽时光 / Phiến Lông Vũ Thời Gian (Phanh Nhiên...
Trương Hinh Dư,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",3236,问世间 / Hỏi Thế Gian (Tân Thần Điêu Đại Hiệp...
Trương Học Hữu,"Hoa Ngữ,Đài Loan",45852,情网/Lưới Tình/Chiếc Lá Mùa Đông
Dương Mịch,"Hoa Ngữ,Trung Quốc,Nhạc Phim",36022,Cung Dưỡng Tình Ái
Khương Dục Hằng,Hoa Ngữ,4252,驿动的心/Con Tim Rung Động
Various Artists,"Hoa Ngữ,Đài Loan",10254,遇见你是我的缘/Gặp AnhLà Duyên Nợ Của Em/Có Quên...
Lưu Đức Hoa,"Hoa Ngữ,Đài Loan",21202,当我遇上你/Khi Anh Gặp Em/Có Lẽ Em Đã Khóc Đêm Qua
Hồ Ngạn Bân,"Hoa Ngữ,Trung Quốc,Nhạc Phim",2361,Quyết Biệt Thi
Lương Tịnh Như,"Hoa Ngữ,Đài Loan",16952,暖暖/Ấm Áp/Câu Chuyện Tình Yêu
Huỳnh Khải Cần,"Hoa Ngữ,Đài Loan",5616,雨中的恋人们/Những Đôi Tình Nhân Trong Mưa/Cuộc...
Lý Thánh Kiệt,"Hoa Ngữ,Đài Loan,Trung Quốc",32154,痴心绝对/Si Tâm Tuyệt Đối
Lương Tịnh Như,"Hoa Ngữ,Đài Loan,Trung Quốc",10371,勇气/Dũng Khí
Sái Hạnh Quyên,,5356,半点心/Một Chút Tình Yêu/Nửa Trái Tim
Trịnh Trung Cơ,"Hoa Ngữ,Trung Quốc,Hong Kong",6188,你的眼睛背叛你的心/Ánh Mắt Em Đã Phản Bội Trái Tim Em
Uông Tô Lang,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",4549,年轮 / Niên Luân (Hoa Thiên Cốt OST)
Trương Bích Thần,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",22716,年轮 / Niên Luân (Hoa Thiên Cốt OST)
Mao Phương Viên,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",9519,是夜 / Là Đêm (Hoa Thiên Cốt OST)
Lưu Đức Hoa,"Hoa Ngữ,Hong Kong",82632,练习/Luyện Tập/Anh Không Muốn Bất Công Với Em
Trương Tín Triết,,15958,过火/Qúa Nồng Nhiệt/1000 Con Hạc Giấy
Trương Tịnh Dĩnh,"Hoa Ngữ,Trung Quốc",8368,花开的声音/Âm Thanh Của Hoa Nở
Thai Chính Tiêu,"Hoa Ngữ,Hong Kong",35134,九佰九拾九朵玫瑰/ 999 Đóa Hoa Hồng
Quách Phú Thành,"Hoa Ngữ,Đài Loan,Trung Quốc,Hong Kong",25997,我要给你全部的爱/Anh Muốn Trao Cho Em Tất Cả Tình...
Cổ Cự Cơ,"Hoa Ngữ,Đài Loan,Trung Quốc",63010,烟雨蒙蒙/ Mưa Khói Mịt Mù/ Tân Dòng Sông Li Biệt
Vu Khải Hiền,"Hoa Ngữ,Đài Loan,Trung Quốc,Hong Kong",5204,太傻/Ngốc Qúa
EXO,"Hoa Ngữ,Trung Quốc",1143,El Dorado (Chinese Version)
EXO,"Hoa Ngữ,Trung Quốc",1079,Hurt (Chinese Version)
Lê Thụy Ân,"Hoa Ngữ,Đài Loan",22213,一人有一个梦想(黎瑞恩)/ Mỗi Người Có Một Giấc Mơ
EXO,"Hoa Ngữ,Trung Quốc",1861,Playboy (Chinese Version)
EXO,"Hoa Ngữ,Trung Quốc",2971,Exodus (Chinese Version)
F.I.R,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",10924,心之火 / Tâm Chi Hỏa (Hoa Thiên Cốt OST)
EXO,"Hoa Ngữ,Trung Quốc",760,What If... (Chinese Version)
EXO,"Hoa Ngữ,Trung Quốc",1321,My Answer (Chinese Version)
EXO,"Hoa Ngữ,Trung Quốc",592,Transformer (Chinese Version)
Hoắc Kiến Hoa,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",32411,不可说 / Không Thể Nói (Hoa Thiên Cốt OST)
Diêm Dịch Cách,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",16,盔甲 / Khôi Giáp (Tần Thời Minh Nguyệt OST)
Viêm Á Luân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",42,独活 / Độc Hoạt (Tần Thời Minh Nguyệt OST)
Lâm Khải Luân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",76,一双人 / Một Đôi (Tần Thời Minh Nguyệt OST)
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Nhạc Cụ Dân Tộc",14130,Trái Tim Mộng Mơ
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Violin",22481,Không Thể Quay Trở Lại
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Guitar",14994,Một Đời Yêu Em
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Guitar,Violin",33531,Tình Em Như Ánh Trăng
Various Artists,"Việt Nam,Nhạc Không Lời",472396,Khúc Nhạc Vui
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Guitar,Violin",465995,Tình Xưa Nghĩa Cũ
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Guitar,Nhạc Cụ Dân Tộc",312990,Hoàng Phi Hồng
Lâm Hựu Gia,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",495,天將明 / Trời Sắp Sáng (Tần Thời Minh Nguyệt OST)
EXO,"Hàn Quốc,Rap / Hip Hop,Electronic / Dance,Hoa Ngữ",7621,Love Me Right (Chineses Version)
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Guitar",78095,Tình Như Lá Bay Xa
EXO,"Hàn Quốc,Electronic / Dance",15109,Exo 2014
Châu Huệ,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop,Nhạc Phim",1054,当归 / Đương Quy (Tần Thời Minh Nguyệt OST)
EXO,"Hàn Quốc,Electronic / Dance",2517,Lady Luck
EXO,"Hàn Quốc,Electronic / Dance",6298,Hurt
EXO,"Hàn Quốc,Electronic / Dance",18365,Playboy
EXO,"Hàn Quốc,Electronic / Dance",6670,First Love
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Violin",29110,Khúc Rong Buồn
EXO,"Hàn Quốc,Electronic / Dance",16864,Beautiful
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Violin",61172,Tình Đơn Phương 2
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Violin",48462,Ảo mộng tình yêu
EXO,"Hàn Quốc,Electronic / Dance",10794,El Dorado
EXO,"Hàn Quốc,Electronic / Dance",65374,Exodus
Various Artists,"Việt Nam,Nhạc Không Lời,Hòa Tấu,Nhạc Cụ Dân Tộc",128368,Dân Ca Trung Hoa
EXO,"Hàn Quốc,Electronic / Dance",5244,What If..
EXO,"Hàn Quốc,Electronic / Dance",11870,Transformer
Hà Khiết,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",22907,身不由己 / Thân Bất Do Kỷ
EXO,"Hàn Quốc,Electronic / Dance",19646,My Answer
EXO,"Hàn Quốc,Rap / Hip Hop,Electronic / Dance",258666,Love Me Right
Cao San,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",55441,Roll The Dice
Various Artists,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",669,何以爱情 (配乐) / Tình Yêu Hà Dĩ (Inst. Ver1)
Various Artists,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",161,My Sunshine (Inst. Ver2)
Various Artists,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",105,My Sunshine (Inst. Ver1)
Cao San,"Hoa Ngữ,Trung Quốc,Pop",1072,"遇见你的时候所有星星都落到我头上 / Thời Khắc Gặp Anh, Tất..."
Various Artists,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",187,何以爱情 (伴奏) / Tình Yêu Hà Dĩ (Inst. Ver2)
Various Artists,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",373,好久不见 (配乐) / Đã Lâu Không Gặp (Inst. Ver)
Hoa Thần Vũ,"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",4369,微光 / Ánh Sáng Nhỏ Bé (Bên Nhau Trọn Đời OST)
Cao San,"Hoa Ngữ,Trung Quốc,Pop",76429,The Road Not Taken (Bên Nhau Trọn Đời OST)
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",575,我的心里没有他 / Trong Tim Em Không Có Anh Ấy
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",711,望春风 / Ngắm Gió Xuân
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",128,爱情像气球 / Tình Yêu Như Bong Bóng Bay
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",190,烧肉粽 / Làm Bánh Nếp Nhân Thịt
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",466,姑娘十八一朵花 / Cô Gái 18 Một Đóa Hoa
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",258,迎春花 / Đón Hoa Xuân
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",307,人生就是戏 / Đời Người Chính Là Vở Kịch
Đặng Lệ Quân,"Hoa Ngữ,Đài Loan,Trung Quốc,Pop",2291,安平追想曲/ Khúc Ca Hồi Ức Bình An
Đường Yên (8X),"Hoa Ngữ,Trung Quốc,Pop,Nhạc Phim",11972,好久不见 / Đã Lâu Không Gặp (Bên Nhau Trọn Đời...
Đặng Lệ Quân,"Đài Loan,Hoa Ngữ",4395,原乡情浓/ Tình Nồng Quê Hương
Chung Hán Lương,"Hoa Ngữ,Trung Quốc,Hong Kong,Pop,Nhạc Phim",39278,何以爱情 / Tình Yêu Hà Dĩ (Bên Nhau Trọn Đời OST)
